recording,arm,seed,learning_rate,horizon,status,selected,error_type,error_message,standardized_rmse,standardized_sse,scalars,physical_rmse_deg,windows,joint_1_rmse_deg,joint_2_rmse_deg,joint_3_rmse_deg,joint_4_rmse_deg,joint_5_rmse_deg,joint_6_rmse_deg
recording_2021_12_15_21H_54M.mat,gru32,8102,0.003,64,PASS,True,,,0.6044138033323568,3086.189953724571,8448,18.061084027475005,22,13.691251842337971,4.382998541901286,13.33405662812428,25.59057792876566,17.806618255492786,24.5113256611988
recording_2021_12_15_21H_54M.mat,gru32,8102,0.003,128,PASS,True,,,0.7313386070163059,9036.929647469657,16896,21.55413545180076,22,16.373695095651406,4.877461781196361,16.948713756912774,28.817519675222776,22.87823336866667,29.23140615191591
recording_2021_12_15_21H_54M.mat,gru32,8103,0.003,64,PASS,True,,,0.6418336580512338,3480.1573560435527,8448,18.961349028836523,22,11.330599907875513,5.217760124404763,10.22775032023849,31.269367060884207,22.280386973910563,20.561935469778344
recording_2021_12_15_21H_54M.mat,gru32,8103,0.003,128,PASS,True,,,0.7774813658745969,10213.248026272538,16896,23.519887314499844,22,14.514508202918861,5.336177930685073,10.422778592990214,41.393779405688264,27.538581851515847,22.349766776460545
recording_2021_12_15_21H_54M.mat,legacy_instant,8101,0.001,64,PASS,True,,,0.5632404210260593,2680.041592822071,8448,16.96529350978547,22,6.678051693037522,4.025509527067416,13.9767904824369,32.09661082064893,18.097480384441376,10.633160736311936
recording_2021_12_15_21H_54M.mat,legacy_instant,8101,0.001,128,PASS,True,,,0.6599701886196262,7359.232740146496,16896,20.446768925078036,22,8.940002622803664,4.429390544921287,14.783614701634873,39.68183326882398,20.62153164715143,13.799575597185518
recording_2021_12_15_21H_54M.mat,legacy_instant,8102,0.001,64,PASS,True,,,0.5142773041676378,2234.336717876171,8448,14.571550181346414,22,8.30986502130534,4.053066965103512,11.693811962965691,22.559230448407558,18.327725029270297,14.385048426437564
recording_2021_12_15_21H_54M.mat,legacy_instant,8102,0.001,128,PASS,True,,,0.6052605492744619,6189.686258055563,16896,17.863955650041277,22,10.863795468864067,4.421708278743701,12.222361662865596,29.651136091222394,20.6556552095238,17.9421243016378
recording_2021_12_15_21H_54M.mat,legacy_instant,8103,0.001,64,PASS,True,,,0.5150740659623785,2241.2653268714366,8448,15.188754000817447,22,6.425733718363178,3.480044170599593,13.29652508955614,25.846313320820386,17.432223992705506,13.493583744446227
recording_2021_12_15_21H_54M.mat,legacy_instant,8103,0.001,128,PASS,True,,,0.6122315963210513,6333.085905211469,16896,18.291492683032576,22,8.121662228715593,3.7875279992440896,14.17937805888393,31.997863940467262,21.470650190537132,15.53250086896427
recording_2021_12_15_21H_54M.mat,gru10,8101,0.003,64,PASS,True,,,0.5913189523019977,2953.9116571137442,8448,16.881204705973726,22,10.47421526969893,4.595909581696719,12.392084716438461,25.444170594578313,21.07259989822047,18.275525059897404
recording_2021_12_15_21H_54M.mat,gru10,8101,0.003,128,PASS,True,,,0.6762935431171664,7727.773472381454,16896,19.710582048008465,22,11.984140768396072,5.126857103202646,14.273036248282585,30.30320738273749,23.20925245883414,22.371066876444818
recording_2021_12_15_21H_54M.mat,gru10,8102,0.003,64,PASS,True,,,0.6194710239265745,3241.872264446227,8448,18.093982825144092,22,13.604220277188928,4.7067555950576105,13.0442826865313,22.787979070049115,19.820662117913027,25.97731667401702
recording_2021_12_15_21H_54M.mat,gru10,8102,0.003,128,PASS,True,,,0.7087213813251627,8486.624194286458,16896,21.403566916516926,22,15.359484400629668,4.8254189752808,12.870537993698312,28.88461317119165,22.870628853945483,31.087623593436458
recording_2021_12_15_21H_54M.mat,gru10,8103,0.003,64,PASS,True,,,0.5760446281095957,2803.2779898724957,8448,17.341645083332278,22,11.170147879405736,4.41161780182865,11.54948173381009,27.047370327240323,17.946076062270837,21.7519868961221
recording_2021_12_15_21H_54M.mat,gru10,8103,0.003,128,PASS,True,,,0.6617312783837281,7398.56045983487,16896,20.13962020291688,22,12.3533770243588,4.5943919424430915,11.632482224044137,31.389910920610617,21.958443769536064,25.633904252049376
recording_2021_12_15_21H_54M.mat,causal_ridge_1,,,64,PASS,True,,,0.5599151897565028,2648.4904065950714,8448,16.271883209864082,22,10.499510295911932,5.659646894957718,12.582046779628348,27.724421147817804,15.183705490634116,16.99639485804384
recording_2021_12_15_21H_54M.mat,causal_ridge_1,,,128,PASS,True,,,0.7442245238288899,9358.189917007438,16896,21.91315915052798,22,14.053230406707497,7.2315882571217305,15.90852542488149,36.36754569585619,20.625129317972245,25.104871830708348
recording_2021_12_15_21H_54M.mat,causal_ridge_100,,,64,PASS,True,,,0.5844021519934689,2885.2105941508394,8448,17.38522921818423,22,9.478970796657395,4.957414484545274,12.216408466956493,28.62236646866448,18.442880090016907,19.759301606194985
recording_2021_12_15_21H_54M.mat,causal_ridge_100,,,128,PASS,True,,,0.6754474634486927,7708.449845256197,16896,20.23529265862581,22,11.759510201274846,5.712201969730269,13.598085645362522,33.44591922255935,20.8447141721552,23.406142945498498
recording_2021_12_15_21H_54M.mat,linear_frozen,,,64,PASS,True,,,0.7300262060516359,4502.262433339085,8448,21.221134171642312,22,10.75192044754271,5.339142994362352,23.062256900856205,28.093629642368878,20.866774739892755,28.308425672782153
recording_2021_12_15_21H_54M.mat,linear_frozen,,,128,PASS,True,,,1.0877737441922855,19992.221036690134,16896,30.807745145679764,22,19.781331622661934,7.270114934345849,40.49145179780395,37.024305882345196,26.079284124834153,39.49761206219232
recording_2021_12_15_21H_54M.mat,persistence,,,64,PASS,True,,,1.1373568827339755,10928.169573677422,8448,32.675368891449345,22,20.8189388894093,10.447661965068235,29.656910117358812,49.01927058803764,32.264521883302216,39.24380151165329
recording_2021_12_15_21H_54M.mat,persistence,,,128,PASS,True,,,1.2329376342156586,25684.2045058842,16896,35.41623169008753,22,26.93241108668039,11.103634496979767,31.105734039379048,53.328174692174436,33.63462167147826,41.6468805033482
recording_2021_12_15_22H_10M.mat,local_affine,8101,0.001,64,PASS,False,,,0.5976716002025375,3017.721414585815,8448,17.731128017323453,22,7.77274996183688,5.035597791640106,12.506338796391791,31.754203731001006,19.79413871969568,15.621735664684056
recording_2021_12_15_22H_10M.mat,local_affine,8101,0.001,128,PASS,False,,,0.6731347237620019,7655.75258062174,16896,20.427781555387277,22,11.088980291347646,5.327244657349538,12.698946602164142,36.19879490001713,21.481388779113686,20.478146283514384
recording_2021_12_15_22H_10M.mat,temporal_affine,8101,0.001,64,PASS,True,,,0.6056771187001879,3099.1046348440905,8448,17.73624303923337,22,8.808387662869723,5.116774217513221,12.986044106971,30.81634967842468,20.181288178019138,16.065730288185616
recording_2021_12_15_22H_10M.mat,temporal_affine,8101,0.001,128,PASS,True,,,0.6805128041323816,7824.4983436328275,16896,20.580981764132353,22,11.632014857352733,5.377058518794881,12.953612352193964,35.91726417937066,21.699599808451833,21.178426838377153
recording_2021_12_15_22H_10M.mat,observer_learned,8101,0.001,64,PASS,False,,,0.6176745100208583,3223.0961691836783,8448,18.257345987726296,22,9.080561853551847,5.075599065306097,12.237571853513446,32.23349466095923,20.906947009626382,16.306716697546396
recording_2021_12_15_22H_10M.mat,observer_learned,8101,0.001,128,PASS,False,,,0.6903256434299275,8051.7802502344375,16896,20.959360735868916,22,11.684906484822413,5.369678615028373,12.683239109153348,37.45566735870262,22.213183132602254,20.326860315397976
recording_2021_12_15_22H_10M.mat,local_affine,8101,0.003,64,PASS,True,,,0.5896048227284707,2936.8107393265036,8448,17.183168519406106,22,7.910039960791561,5.054875433464856,12.202397100646651,30.11434881155475,20.209995381545546,14.80644358719329
recording_2021_12_15_22H_10M.mat,local_affine,8101,0.003,128,PASS,True,,,0.6678480345086379,7535.970768641372,16896,20.114691420042103,22,11.08485936831093,5.3395138024402735,12.540230614184203,35.41435029739377,21.6588558836346,19.89172495405871
recording_2021_12_15_22H_10M.mat,temporal_affine,8101,0.003,64,PASS,False,,,0.6026697356258285,3068.404924901657,8448,17.278410320669455,22,9.194038689398864,5.238439408922445,12.830542393287383,29.07443344805133,20.68717600697761,15.53655157422666
recording_2021_12_15_22H_10M.mat,temporal_affine,8101,0.003,128,PASS,False,,,0.6758977413496029,7718.730738242213,16896,20.23564494515332,22,11.809169616917842,5.423488354869542,12.883331208644323,34.72311190421307,21.878678675283776,20.92046704021841
recording_2021_12_15_22H_10M.mat,observer_learned,8101,0.003,64,PASS,False,,,0.616120748191644,3206.9011506236493,8448,18.209382057891723,22,9.246449672216155,5.070262283483567,12.185591843153732,31.71407317831048,20.79107765260178,17.080549825277515
recording_2021_12_15_22H_10M.mat,observer_learned,8101,0.003,128,PASS,False,,,0.689732268427634,8037.944253256133,16896,20.92741782385439,22,11.818587192414318,5.371808101098999,12.65716687986146,36.98765968533763,22.171466749739324,20.960457888307904
recording_2021_12_15_22H_10M.mat,local_affine,8102,0.001,64,PASS,False,,,0.6138957709987045,3183.781013107993,8448,18.031652281952347,22,9.444141201388486,4.640000890950171,13.74970142577065,30.97735132704369,20.81668373258618,16.066629598151223
recording_2021_12_15_22H_10M.mat,local_affine,8102,0.001,128,PASS,False,,,0.6894463492248317,8031.281591890844,16896,20.913859378813846,22,12.586363653140452,4.970037885082739,13.150462046593564,35.519206118187704,22.323053564931325,22.54666011507142
recording_2021_12_15_22H_10M.mat,temporal_affine,8102,0.001,64,PASS,True,,,0.6139529296061622,3184.3739116737643,8448,17.79381318166464,22,9.50062194110605,4.605452007411394,13.78592687433062,28.9094961001167,21.51397365851043,17.308521389112467
recording_2021_12_15_22H_10M.mat,temporal_affine,8102,0.001,128,PASS,True,,,0.6917580433461809,8085.229203264772,16896,20.919343451467995,22,12.649344585418687,4.95120267019592,13.14943757251093,34.60039487911096,22.68530527547247,23.58972544595838
recording_2021_12_15_22H_10M.mat,observer_learned,8102,0.001,64,FAILED,False,FailedTrainingAttempt,,,,,,,,,,,,
recording_2021_12_15_22H_10M.mat,observer_learned,8102,0.001,128,FAILED,False,FailedTrainingAttempt,,,,,,,,,,,,
recording_2021_12_15_22H_10M.mat,local_affine,8102,0.003,64,PASS,True,,,0.6140184155644194,3185.053256582124,8448,17.923304756498727,22,10.372938800788642,4.740450317649143,12.631676788185823,30.33873135877106,21.200105854975593,16.369392920445524
recording_2021_12_15_22H_10M.mat,local_affine,8102,0.003,128,PASS,True,,,0.6893018577520458,8027.915615392722,16896,20.81319019208912,22,13.26469667327076,5.025439708185214,12.471155548627527,35.31380073127618,22.500924869017226,22.114254022472934
recording_2021_12_15_22H_10M.mat,temporal_affine,8102,0.003,64,PASS,False,,,0.6178146082385135,3224.5584320117664,8448,17.764259123599285,22,10.23828094817801,4.705940015322793,12.92539774978019,28.53347941684891,22.148147631286637,17.166226927942272
recording_2021_12_15_22H_10M.mat,temporal_affine,8102,0.003,128,PASS,False,,,0.6938531409644596,8134.278133998658,16896,20.896272244163306,22,13.148873701685194,5.014540617817802,12.626079966332773,34.71653266979628,22.97176595541953,23.011499254561652
recording_2021_12_15_22H_10M.mat,observer_learned,8102,0.003,64,FAILED,False,FailedTrainingAttempt,,,,,,,,,,,,
recording_2021_12_15_22H_10M.mat,observer_learned,8102,0.003,128,FAILED,False,FailedTrainingAttempt,,,,,,,,,,,,
recording_2021_12_15_22H_10M.mat,local_affine,8103,0.001,64,PASS,False,,,0.583409019207976,2875.4126750402593,8448,17.07970634742512,22,9.367133616448942,5.469908467881193,12.199742131245934,29.354760697871125,18.04392696676263,17.219643973386816
recording_2021_12_15_22H_10M.mat,local_affine,8103,0.001,128,PASS,False,,,0.6588934459736215,7335.239123891606,16896,19.703560879815942,22,12.584977021573332,5.588045386730889,13.685899463009811,34.78136688987527,19.501278078665813,19.03751025341313
recording_2021_12_15_22H_10M.mat,temporal_affine,8103,0.001,64,PASS,True,,,0.5896889480027436,2937.6488519903287,8448,16.994663837011153,22,9.50965213523295,5.407218110762651,11.640506569933837,27.466713034356264,19.707415573108563,18.30126103524118
recording_2021_12_15_22H_10M.mat,temporal_affine,8103,0.001,128,PASS,True,,,0.6648161895585046,7467.703641431017,16896,19.763988251438242,22,12.501856451244153,5.560132751156709,13.414316856287156,33.816899600651304,20.59522208425099,20.21855906485209
recording_2021_12_15_22H_10M.mat,observer_learned,8103,0.001,64,FAILED,False,FailedTrainingAttempt,,,,,,,,,,,,
recording_2021_12_15_22H_10M.mat,observer_learned,8103,0.001,128,FAILED,False,FailedTrainingAttempt,,,,,,,,,,,,
recording_2021_12_15_22H_10M.mat,local_affine,8103,0.003,64,PASS,True,,,0.5886116427695527,2926.9250504007073,8448,17.226571676048014,22,9.45602640417839,5.546960506992437,12.529177201045353,30.134081894832836,17.99981342639533,16.471398473497544
recording_2021_12_15_22H_10M.mat,local_affine,8103,0.003,128,PASS,True,,,0.6570801753201881,7294.921612472679,16896,19.619866600443522,22,12.612122409975756,5.6124767571770064,13.77096791318302,34.763987240160425,19.33154744831451,18.632937842292655
recording_2021_12_15_22H_10M.mat,temporal_affine,8103,0.003,64,PASS,False,,,0.5976901011970704,3017.908245318611,8448,17.07708056033213,22,9.801696602493246,5.429000061213164,11.976455983694102,27.445267119324985,20.326773238332812,17.730112503010094
recording_2021_12_15_22H_10M.mat,temporal_affine,8103,0.003,128,PASS,False,,,0.6609282110125009,7380.613787495477,16896,19.577646913544513,22,12.544368767509683,5.530953662571242,13.293312041961281,33.38486857955203,20.64689242905024,19.854398851137407
recording_2021_12_15_22H_10M.mat,observer_learned,8103,0.003,64,PASS,False,,,0.5804489369872067,2846.308341462037,8448,17.066103831996955,22,9.615814003952778,5.475629565991405,12.909302969335258,30.46520129280297,16.969538420422417,15.566668710971829
recording_2021_12_15_22H_10M.mat,observer_learned,8103,0.003,128,PASS,False,,,0.6765639838353639,7733.955174074825,16896,20.423626552338696,22,12.08764803280828,5.71885299242306,14.71049360067606,37.09420274967167,19.454238651862582,18.790548519121526
recording_2021_12_15_22H_10M.mat,last_two,8101,,64,PASS,True,,,0.5908102358717818,2948.831295682234,8448,17.193431024339564,22,8.236785708346138,5.157598173602645,11.988022545799527,29.622184316014344,20.157076563234305,15.86646592093386
recording_2021_12_15_22H_10M.mat,last_two,8101,,128,PASS,True,,,0.6737019391602772,7668.660220587259,16896,20.33415126143509,22,11.27813188407545,5.389405209561981,12.439351195844429,35.56127232094075,21.785245784013465,20.752971274074003
recording_2021_12_15_22H_10M.mat,last_two,8102,,64,PASS,True,,,0.6129904305473192,3174.397399578981,8448,18.06980754375346,22,9.863649160013559,4.883159212801265,12.946150419049044,30.25759272480956,20.42853390266834,18.37174797820752
recording_2021_12_15_22H_10M.mat,last_two,8102,,128,PASS,True,,,0.6949183617258697,8159.273201819802,16896,21.22341435180006,22,12.796879399617373,5.089474704140461,12.697072134767245,35.6106566222631,22.1665165571357,24.336147254952536
recording_2021_12_15_22H_10M.mat,last_two,8103,,64,PASS,True,,,0.5889710163261883,2930.5001769948167,8448,17.21469061338727,22,9.340232060587457,5.6624635609044764,12.440512348005731,30.280436941797774,17.908044873292994,16.32178693993755
recording_2021_12_15_22H_10M.mat,last_two,8103,,128,PASS,True,,,0.666783786815732,7511.972047816095,16896,20.04705294823557,22,11.97680064094821,5.6976137058274965,14.073623725787423,36.08578803666139,19.551970994611484,18.784804580997985
recording_2021_12_15_22H_10M.mat,observer_fixed,8101,,64,PASS,True,,,11438486.95992544,1.1053277362607828e+18,8448,303955361.08313113,22,105324748.98564827,35253193.176920585,415835523.355391,421144121.16099435,433871469.72819424,58915815.29758374
recording_2021_12_15_22H_10M.mat,observer_fixed,8101,,128,PASS,True,,,8494799.44659863,1.2192426916105057e+18,16896,227625914.36093324,22,105084331.90174979,28890219.701418616,306963258.2417713,323038720.2595982,310566683.90369034,63022677.48972695
recording_2021_12_15_22H_10M.mat,observer_fixed,8102,,64,PASS,True,,,1341710328.5332332,1.5207976444892407e+22,8448,32683127793.11757,22,7002761871.5624075,5580611973.189442,36448365801.53554,28185490393.85893,64657407736.691185,5045149814.308596
recording_2021_12_15_22H_10M.mat,observer_fixed,8102,,128,PASS,True,,,958919743.1819286,1.5536329440007765e+22,16896,23418630935.51851,22,5113182595.914946,3950403569.662669,25886840539.13224,20731622765.21326,46210619042.51811,3673325042.991652
recording_2021_12_15_22H_10M.mat,observer_fixed,8103,,64,PASS,True,,,72460703.95017138,4.4356676956030616e+19,8448,1767694489.8140812,22,1233860460.6024475,34950890.539947115,1389592784.5476563,1220790491.2661946,3665098688.0791016,608755887.9672134
recording_2021_12_15_22H_10M.mat,observer_fixed,8103,,128,PASS,True,,,54569577.94776775,5.031356499666816e+19,16896,1340238016.9983304,22,1117502519.5988667,49657461.34242571,1042553603.9490554,1028691257.3499856,2681082024.6548142,439118851.20807177
recording_2021_12_15_22H_10M.mat,observer_zero,8101,,64,PASS,True,,,0.7293189500566822,4493.542993942729,8448,21.85125978347031,22,12.663552473646448,5.5939437007577135,12.354641412324153,38.42976736918286,24.83612420747594,20.661323946988443
recording_2021_12_15_22H_10M.mat,observer_zero,8101,,128,PASS,True,,,0.7536813831363995,9597.529958630952,16896,23.042274430448753,22,13.92582606279259,5.6081664067576105,12.759942779971626,40.361338426006235,24.244479704546304,24.096674628685196
recording_2021_12_15_22H_10M.mat,observer_zero,8102,,64,PASS,True,,,0.7147095324348014,4315.320478682801,8448,21.868657922650698,22,11.7495908135359,5.159139566153958,13.309904491123087,38.46151233279788,23.327292353022475,22.453408063515294
recording_2021_12_15_22H_10M.mat,observer_zero,8102,,128,PASS,True,,,0.7441701411526044,9356.82230601824,16896,22.996991512812407,22,13.868859546843694,5.25435252730732,12.989524579285533,39.40073977217899,23.475309627698692,26.095593894827225
recording_2021_12_15_22H_10M.mat,observer_zero,8103,,64,PASS,True,,,0.7073834870122057,4227.30652774888,8448,20.742233592174465,22,12.950489567935406,6.2195201245245935,14.704797157534404,31.97976066436188,22.101036634568157,25.44900673521055
recording_2021_12_15_22H_10M.mat,observer_zero,8103,,128,PASS,True,,,0.7634617695371279,9848.236967412307,16896,23.035659137781686,22,14.698630635677343,6.3502934906291975,15.936022039482516,37.70314305601478,22.167138525991895,27.579118120699338
recording_2021_12_15_22H_10M.mat,joint_local_affine,8101,0.003,64,PASS,True,,,0.6133748350591995,3178.379958622389,8448,18.095342017773216,22,9.814927150123049,5.608051623865998,12.42903776746708,31.368650072809363,19.149004298946437,18.21284781703317
recording_2021_12_15_22H_10M.mat,joint_local_affine,8101,0.003,128,PASS,True,,,0.7174297485828497,8696.463184386295,16896,21.371024478448756,22,13.246917657676521,5.851764812807496,13.651533305001829,33.500742032863485,23.06806606069269,26.264051374198523
recording_2021_12_15_22H_10M.mat,joint_local_affine,8102,0.003,64,PASS,True,,,0.5681685659657518,2727.145507482139,8448,17.125259207105195,22,8.948657519953915,4.395052925222409,12.25618990123571,31.485862980528267,17.964528776115113,13.99835715956315
recording_2021_12_15_22H_10M.mat,joint_local_affine,8102,0.003,128,PASS,True,,,0.6326043246656524,6761.580360871752,16896,19.63687513904915,22,11.88611076021461,4.692696486068707,11.963110291491605,35.35221561680866,18.64526282814299,20.243497209003568
recording_2021_12_15_22H_10M.mat,joint_local_affine,8103,0.003,64,PASS,True,,,0.5371737357526831,2437.7178978873044,8448,15.878642874584349,22,8.974732060597336,4.796550879690263,10.853435887794237,28.664139621680604,16.762166626653567,13.741720434108691
recording_2021_12_15_22H_10M.mat,joint_local_affine,8103,0.003,128,PASS,True,,,0.6219477922659142,6535.694775319898,16896,18.798346621818727,22,11.714499638110823,5.0610820481248,11.70638443239974,33.77011760769172,19.054464153790278,17.80140660483241
recording_2021_12_15_22H_10M.mat,joint_temporal_affine,8101,0.003,64,PASS,True,,,0.5734151628168931,2777.7442087154413,8448,17.387894574830156,22,8.305493538095991,4.917839096105609,12.416023575761242,31.63263047435085,17.05587152336318,16.588646617604123
recording_2021_12_15_22H_10M.mat,joint_temporal_affine,8101,0.003,128,PASS,True,,,0.6447573296262096,7023.870190347153,16896,19.739838437624936,22,9.875101612138751,5.235241641670457,12.654401176973325,34.56133623346187,19.83765285111381,21.56129959749576
recording_2021_12_15_22H_10M.mat,joint_temporal_affine,8102,0.003,64,PASS,True,,,0.5610202553861018,2658.955005303057,8448,16.407056016891108,22,9.549485998099929,4.822089262337808,11.996767303378068,28.914828689691376,17.989006490927952,14.039572527335272
recording_2021_12_15_22H_10M.mat,joint_temporal_affine,8102,0.003,128,PASS,True,,,0.6250709703632396,6601.498979173264,16896,18.8265356620225,22,12.299613155844352,5.185607354519211,11.823553967836213,32.159015802944836,18.848011724760834,20.47470124228076
recording_2021_12_15_22H_10M.mat,joint_temporal_affine,8103,0.003,64,PASS,True,,,0.5596898357847744,2646.358913348095,8448,16.389922867942428,22,9.410553144402476,4.984442628130391,11.713992721026477,29.415893805535994,17.69048834150303,13.524364654141044
recording_2021_12_15_22H_10M.mat,joint_temporal_affine,8103,0.003,128,PASS,True,,,0.6381047718115398,6879.674415967074,16896,19.275628942918317,22,11.813926692217374,5.282621936949889,12.113630885454672,34.70580725989234,19.43959621777024,18.239880935817737
recording_2021_12_15_22H_10M.mat,dense_bounded,8101,0.001,64,PASS,True,,,0.6257227344376631,3307.6364884328523,8448,17.402466199248774,22,10.415359473852126,5.7091965525365405,13.342345426802693,29.50420201876438,21.93022060781677,12.105769140836372
recording_2021_12_15_22H_10M.mat,dense_bounded,8101,0.001,128,PASS,True,,,0.7077259877104133,8462.80214090877,16896,20.103176294716096,22,13.09732869604381,6.130411772397613,15.543705777906295,33.42335886265865,23.543342357665388,17.39791766289362
recording_2021_12_15_22H_10M.mat,dense_bounded,8102,0.001,64,PASS,True,,,0.6022570573826611,3064.2041816366914,8448,16.978585186104024,22,8.001788126572324,5.145925326155415,12.839706283465839,27.63973331941464,22.017923890992684,15.017425909996904
recording_2021_12_15_22H_10M.mat,dense_bounded,8102,0.001,128,PASS,True,,,0.6845965392893557,7918.689235471236,16896,19.699263256808315,22,11.950274841408744,5.4868272102054405,13.508617183896325,32.430632769987454,24.16581603807016,18.36399059784334
recording_2021_12_15_22H_10M.mat,dense_bounded,8103,0.001,64,PASS,True,,,0.5583758208097598,2633.947491774492,8448,16.083338602521888,22,9.037220622143453,4.884295988287092,13.29968648410292,25.856022175986073,17.82477943748246,16.833795603200162
recording_2021_12_15_22H_10M.mat,dense_bounded,8103,0.001,128,PASS,True,,,0.6249908086313656,6599.805879721836,16896,18.907984945081616,22,10.5492584095906,4.7980603176513785,13.28507883292254,31.0270442561879,19.4952510838891,22.170419991515068
recording_2021_12_15_22H_10M.mat,dense_unbounded,8101,0.003,64,PASS,True,,,0.642589406518187,3488.357836080655,8448,18.705786192878655,22,10.852896482729294,6.397268308569773,14.655768149674532,33.226070638138566,18.10825458703451,17.148061826020587
recording_2021_12_15_22H_10M.mat,dense_unbounded,8101,0.003,128,PASS,True,,,0.7349027654860171,9125.226734452153,16896,22.37664026687524,22,13.075436313854828,6.728463338150061,15.958898982263646,39.95011117239568,19.168205815098105,23.873143289594683
recording_2021_12_15_22H_10M.mat,dense_unbounded,8102,0.003,64,PASS,True,,,0.6053953774593268,3096.222100638972,8448,17.540147718393943,22,9.059381197639471,5.559295289136567,14.362607787945144,30.244314423618533,18.739144667161735,16.149425371221824
recording_2021_12_15_22H_10M.mat,dense_unbounded,8102,0.003,128,PASS,True,,,0.6849682484928606,7927.290648387303,16896,20.48777109974886,22,12.846570793854257,5.416832291667786,14.43004578736287,34.786187133800546,21.161434592666,21.401046325444053
recording_2021_12_15_22H_10M.mat,dense_unbounded,8103,0.003,64,PASS,True,,,0.5811469945437361,2853.158493649451,8448,16.422561019779447,22,11.838273588262574,5.180930987604083,13.168034155935551,26.762848839326775,18.423004440910184,14.905099834723288
recording_2021_12_15_22H_10M.mat,dense_unbounded,8103,0.003,128,PASS,True,,,0.6565480327411666,7283.110674830216,16896,18.81131220709513,22,14.566622218434881,5.3882126964989885,13.449865682906099,29.135235755655433,21.286835447079927,19.977068604343035
recording_2021_12_15_22H_10M.mat,gru32,8101,0.003,64,PASS,True,,,0.7376533178988994,4596.830662256489,8448,21.88806100226825,22,14.512738278577594,5.560992522875879,13.106489560829395,36.17446491885801,24.82203409821333,23.161902316205374
recording_2021_12_15_22H_10M.mat,gru32,8101,0.003,128,PASS,True,,,0.7998934502776973,10810.5597692448,16896,24.392201495788996,22,17.492814800918808,5.556715366215684,11.889451489262306,42.12343245275187,25.87203779544016,25.45380815400496
recording_2021_12_15_22H_10M.mat,gru32,8102,0.003,64,PASS,True,,,0.7643104595609618,4935.072203164549,8448,22.993202030568348,22,12.934553611527498,5.834397128566695,14.711937145614426,38.92696055605905,25.132763661798258,24.644999670087127
recording_2021_12_15_22H_10M.mat,gru32,8102,0.003,128,PASS,True,,,0.8173378462741034,11287.223354068823,16896,25.009486416764,22,13.89489419127817,5.957968948578584,14.11531334749103,42.168429619403504,26.94835172598296,28.646968394422508
recording_2021_12_15_22H_10M.mat,gru32,8103,0.003,64,PASS,True,,,0.6304170805546327,3357.452275204062,8448,18.120367393527165,22,13.244477948962526,5.375382595939701,11.878847539307813,28.097151703521693,20.860305419631107,20.001651375624128
recording_2021_12_15_22H_10M.mat,gru32,8103,0.003,128,PASS,True,,,0.7582040639854821,9713.061011074733,16896,22.506341536086257,22,15.535145197148895,5.945410842069254,13.522826617824737,35.26124897476189,24.731937753427637,26.918999714346025
recording_2021_12_15_22H_10M.mat,legacy_instant,8101,0.001,64,PASS,True,,,0.6377212535684517,3435.703579992646,8448,18.809817191131057,22,9.046512467798275,5.1859268858199075,13.567391655573356,32.08055124710833,21.43825697192923,18.4739645024824
recording_2021_12_15_22H_10M.mat,legacy_instant,8101,0.001,128,PASS,True,,,0.7002290926792969,8284.459936633628,16896,20.86658090284439,22,12.329785835887636,5.326957588298953,14.01707811304889,33.576629934942886,23.153400564972266,23.91937668932523
recording_2021_12_15_22H_10M.mat,legacy_instant,8102,0.001,64,PASS,True,,,0.5649183692023483,2696.0335891082095,8448,15.902230603402243,22,9.277043208714796,5.067084509822879,15.013949327172975,25.78418830617323,17.612529692030726,14.321400409766737
recording_2021_12_15_22H_10M.mat,legacy_instant,8102,0.001,128,PASS,True,,,0.6596384303432455,7351.835822043199,16896,19.09677873457801,22,12.80912183987592,5.5995840986367496,15.410951035003487,31.814506632956576,20.2542807413954,18.242715570471404
recording_2021_12_15_22H_10M.mat,legacy_instant,8103,0.001,64,PASS,True,,,0.5975311214908036,3016.3029908356853,8448,17.25858996370633,22,9.165544213189623,5.151746392603649,15.642494665126577,29.058646074989063,18.285174038781637,15.911182636935152
recording_2021_12_15_22H_10M.mat,legacy_instant,8103,0.001,128,PASS,True,,,0.6789077743744397,7787.632784127909,16896,20.073943214107224,22,12.563143692484763,5.460574481565554,16.76570447104384,34.600181671123124,19.892897621230276,18.871670037879827
recording_2021_12_15_22H_10M.mat,gru10,8101,0.003,64,PASS,True,,,0.6348588451522262,3404.9305236082196,8448,18.466262028653862,22,8.590472045688468,5.5077143738459,11.6194043271336,28.428315605460316,22.54089534984395,22.149813182510393
recording_2021_12_15_22H_10M.mat,gru10,8101,0.003,128,PASS,True,,,0.6962198934662013,8189.865278421466,16896,20.547902435402104,22,10.990194589876436,5.539837716225463,12.637900214301313,31.267605311838295,24.368581544780547,25.507178551443207
recording_2021_12_15_22H_10M.mat,gru10,8102,0.003,64,PASS,True,,,0.71790090068364,4353.9446286537195,8448,21.522151384294084,22,13.887693650216832,5.895569528950794,11.566656888637313,32.3966805033597,23.323998014369238,28.709769829577823
recording_2021_12_15_22H_10M.mat,gru10,8102,0.003,128,PASS,True,,,0.7624231501213383,9821.459955072603,16896,23.079397422181813,22,15.3874205858609,6.044130778510191,11.317264455556352,34.844608391878076,24.62232117606872,31.211558343574332
