recording,arm,seed,learning_rate,horizon,status,standardized_rmse,physical_rmse_deg,standardized_sse,scalars,windows,per_joint_rmse_deg,error
recording_2021_12_15_21H_54M.mat,temporal_affine,8103,0.003,64,PASS,0.5416791267594625,15.744668176335884,2478.780702747519,8448,22,"[8.24004190168584, 4.636938802619134, 11.97463749836325, 27.206059639598283, 17.893887123405978, 13.936109327247319]",null
recording_2021_12_15_21H_54M.mat,temporal_affine,8103,0.003,128,PASS,0.6131487595435265,18.40768011663445,6352.074876867715,16896,22,"[8.689595351777658, 4.56817285806695, 12.75790155955843, 31.617913022909924, 20.65350608063916, 18.64551054459332]",null
recording_2021_12_15_22H_10M.mat,last_two,8101,0.001,64,PASS,0.5908102358717818,17.193431024339564,2948.831295682234,8448,22,"[8.236785708346138, 5.157598173602645, 11.988022545799527, 29.622184316014344, 20.157076563234305, 15.86646592093386]",null
recording_2021_12_15_22H_10M.mat,last_two,8101,0.001,128,PASS,0.6737019391602772,20.33415126143509,7668.660220587259,16896,22,"[11.27813188407545, 5.389405209561981, 12.439351195844429, 35.56127232094075, 21.785245784013465, 20.752971274074003]",null
recording_2021_12_15_22H_10M.mat,last_two,8102,0.001,64,PASS,0.6129904305473192,18.06980754375346,3174.397399578981,8448,22,"[9.863649160013559, 4.883159212801265, 12.946150419049044, 30.25759272480956, 20.42853390266834, 18.37174797820752]",null
recording_2021_12_15_22H_10M.mat,last_two,8102,0.001,128,PASS,0.6949183617258697,21.22341435180006,8159.273201819802,16896,22,"[12.796879399617373, 5.089474704140461, 12.697072134767245, 35.6106566222631, 22.1665165571357, 24.336147254952536]",null
recording_2021_12_15_22H_10M.mat,last_two,8103,0.001,64,PASS,0.5889710163261883,17.21469061338727,2930.5001769948167,8448,22,"[9.340232060587457, 5.6624635609044764, 12.440512348005731, 30.280436941797774, 17.908044873292994, 16.32178693993755]",null
recording_2021_12_15_22H_10M.mat,last_two,8103,0.001,128,PASS,0.666783786815732,20.04705294823557,7511.972047816095,16896,22,"[11.97680064094821, 5.6976137058274965, 14.073623725787423, 36.08578803666139, 19.551970994611484, 18.784804580997985]",null
recording_2021_12_15_22H_10M.mat,local_affine,8101,0.003,64,PASS,0.6133748350591995,18.095342017773216,3178.379958622389,8448,22,"[9.814927150123049, 5.608051623865998, 12.42903776746708, 31.368650072809363, 19.149004298946437, 18.21284781703317]",null
recording_2021_12_15_22H_10M.mat,local_affine,8101,0.003,128,PASS,0.7174297485828497,21.371024478448756,8696.463184386295,16896,22,"[13.246917657676521, 5.851764812807496, 13.651533305001829, 33.500742032863485, 23.06806606069269, 26.264051374198523]",null
recording_2021_12_15_22H_10M.mat,local_affine,8102,0.003,64,PASS,0.5681685659657518,17.125259207105195,2727.145507482139,8448,22,"[8.948657519953915, 4.395052925222409, 12.25618990123571, 31.485862980528267, 17.964528776115113, 13.99835715956315]",null
recording_2021_12_15_22H_10M.mat,local_affine,8102,0.003,128,PASS,0.6326043246656524,19.63687513904915,6761.580360871752,16896,22,"[11.88611076021461, 4.692696486068707, 11.963110291491605, 35.35221561680866, 18.64526282814299, 20.243497209003568]",null
recording_2021_12_15_22H_10M.mat,local_affine,8103,0.003,64,PASS,0.5371737357526831,15.878642874584349,2437.7178978873044,8448,22,"[8.974732060597336, 4.796550879690263, 10.853435887794237, 28.664139621680604, 16.762166626653567, 13.741720434108691]",null
