arm,seed,value_head,reward_condition,group,entropy_nats,raw_advantage_std,normalization_divisor,norm_actor_normalized,norm_actor_raw,norm_actor_centered_raw,norm_entropy_weighted,norm_critic_weighted,cosine_actor_normalized__actor_raw,cosine_actor_normalized__actor_centered_raw,cosine_actor_normalized__entropy_weighted,cosine_actor_normalized__critic_weighted,cosine_actor_raw__actor_centered_raw,cosine_actor_raw__entropy_weighted,cosine_actor_raw__critic_weighted,cosine_actor_centered_raw__entropy_weighted,cosine_actor_centered_raw__critic_weighted,cosine_entropy_weighted__critic_weighted,actor_to_entropy_norm_ratio
fast_global,101,original,synthetic_all_zero,shared_trunk,1.9459092617034912,0.044036051637472456,0.04403606429696083,0.0021073835691304385,9.020005831955815e-05,9.28008763370434e-05,3.0854962022731097e-07,0.0434664612280501,0.9952805929148391,0.9999999999999538,-0.30093874792078285,0.2966126252024038,0.9952805920733072,-0.32287421935368665,0.28576929032460047,-0.30093876701588845,0.2966126151772685,-0.13403313377120527,6829.966498023599
fast_global,101,original,synthetic_all_zero,actor_head,1.9459092617034912,0.044036051637472456,0.04403606429696083,0.06406501804020671,0.002739190083897829,0.002821171258126504,9.45389762104582e-06,0.0,0.996082481773263,0.9999999999999705,-0.3955621920908962,,0.9960824770232669,-0.40519657452349134,,-0.39556222866600077,,,6776.572013810282
fast_global,101,original,synthetic_all_zero,value_head,1.9459092617034912,0.044036051637472456,0.04403606429696083,0.0,0.0,0.0,0.0,0.012229040539421287,,,,,,,,,,,
fast_global,101,zero,actual,all,1.9459092617034912,0.0,9.99999993922529e-09,0.0,0.0,0.0,9.458931392993516e-06,0.0,,,,,,,,,,,0.0
fast_global,101,zero,actual,shared_trunk,1.9459092617034912,0.0,9.99999993922529e-09,0.0,0.0,0.0,3.0854962022731097e-07,0.0,,,,,,,,,,,0.0
fast_global,101,zero,actual,actor_head,1.9459092617034912,0.0,9.99999993922529e-09,0.0,0.0,0.0,9.45389762104582e-06,0.0,,,,,,,,,,,0.0
fast_global,101,zero,actual,value_head,1.9459092617034912,0.0,9.99999993922529e-09,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
fast_global,101,zero,synthetic_all_zero,all,1.9459092617034912,0.0,9.99999993922529e-09,0.0,0.0,0.0,9.458931392993516e-06,0.0,,,,,,,,,,,0.0
fast_global,101,zero,synthetic_all_zero,shared_trunk,1.9459092617034912,0.0,9.99999993922529e-09,0.0,0.0,0.0,3.0854962022731097e-07,0.0,,,,,,,,,,,0.0
fast_global,101,zero,synthetic_all_zero,actor_head,1.9459092617034912,0.0,9.99999993922529e-09,0.0,0.0,0.0,9.45389762104582e-06,0.0,,,,,,,,,,,0.0
fast_global,101,zero,synthetic_all_zero,value_head,1.9459092617034912,0.0,9.99999993922529e-09,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
fast_global,113,original,actual,all,1.945908546447754,0.07372622120575525,0.07372622936964035,0.05064439092939494,0.0038377321592053884,0.0037338200447671064,1.0809987423772722e-05,0.14568551584140546,0.9825734904716483,0.9999999999999705,-0.5796135911829019,0.003940300435984621,0.9825734860981025,-0.5854985063275708,0.0030711816830776193,-0.5796136104058882,0.003940299352449565,0.007958163206112687,4684.962983215005
fast_global,113,original,actual,shared_trunk,1.945908546447754,0.07372622120575525,0.07372622936964035,0.0020230982121206146,0.00015376386851736982,0.0001491554014221246,4.3221114361812086e-07,0.14069392455481175,0.9852899560633526,0.9999999999999492,-0.4336358604470318,0.10213738978126137,0.9852899565972147,-0.44110366241654175,0.07937192356199795,-0.4336358903575084,0.10213736437319568,0.2061024251379624,4680.80992818667
fast_global,113,original,actual,actor_head,1.945908546447754,0.07372622120575525,0.07372622936964035,0.05060396630930713,0.0038346505445135157,0.003730839690060572,1.080134351039059e-05,0.0,0.9825691427060238,0.9999999999999706,-0.5798471186010106,,0.9825691383248468,-0.5857301936307353,,-0.5798471378007863,,,4684.969629993484
fast_global,113,original,actual,value_head,1.945908546447754,0.07372622120575525,0.07372622936964035,0.0,0.0,0.0,0.0,0.03780858525971772,,,,,,,,,,,
fast_global,113,original,synthetic_all_zero,all,1.945908546447754,0.07372622120575525,0.07372622936964035,0.05064439092939494,0.0038377321592053884,0.0037338200447671064,1.0809987423772722e-05,0.14568551584140546,0.9825734904716483,0.9999999999999705,-0.5796135911829019,0.003940300435984621,0.9825734860981025,-0.5854985063275708,0.0030711816830776193,-0.5796136104058882,0.003940299352449565,0.007958163206112687,4684.962983215005
fast_global,113,original,synthetic_all_zero,shared_trunk,1.945908546447754,0.07372622120575525,0.07372622936964035,0.0020230982121206146,0.00015376386851736982,0.0001491554014221246,4.3221114361812086e-07,0.14069392455481175,0.9852899560633526,0.9999999999999492,-0.4336358604470318,0.10213738978126137,0.9852899565972147,-0.44110366241654175,0.07937192356199795,-0.4336358903575084,0.10213736437319568,0.2061024251379624,4680.80992818667
fast_global,113,original,synthetic_all_zero,actor_head,1.945908546447754,0.07372622120575525,0.07372622936964035,0.05060396630930713,0.0038346505445135157,0.003730839690060572,1.080134351039059e-05,0.0,0.9825691427060238,0.9999999999999706,-0.5798471186010106,,0.9825691383248468,-0.5857301936307353,,-0.5798471378007863,,,4684.969629993484
fast_global,113,original,synthetic_all_zero,value_head,1.945908546447754,0.07372622120575525,0.07372622936964035,0.0,0.0,0.0,0.0,0.03780858525971772,,,,,,,,,,,
fast_global,113,zero,actual,all,1.945908546447754,0.0,9.99999993922529e-09,0.0,0.0,0.0,1.0809987423772722e-05,0.0,,,,,,,,,,,0.0
fast_global,113,zero,actual,shared_trunk,1.945908546447754,0.0,9.99999993922529e-09,0.0,0.0,0.0,4.3221114361812086e-07,0.0,,,,,,,,,,,0.0
fast_global,113,zero,actual,actor_head,1.945908546447754,0.0,9.99999993922529e-09,0.0,0.0,0.0,1.080134351039059e-05,0.0,,,,,,,,,,,0.0
fast_global,113,zero,actual,value_head,1.945908546447754,0.0,9.99999993922529e-09,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
fast_global,113,zero,synthetic_all_zero,all,1.945908546447754,0.0,9.99999993922529e-09,0.0,0.0,0.0,1.0809987423772722e-05,0.0,,,,,,,,,,,0.0
fast_global,113,zero,synthetic_all_zero,shared_trunk,1.945908546447754,0.0,9.99999993922529e-09,0.0,0.0,0.0,4.3221114361812086e-07,0.0,,,,,,,,,,,0.0
fast_global,113,zero,synthetic_all_zero,actor_head,1.945908546447754,0.0,9.99999993922529e-09,0.0,0.0,0.0,1.080134351039059e-05,0.0,,,,,,,,,,,0.0
fast_global,113,zero,synthetic_all_zero,value_head,1.945908546447754,0.0,9.99999993922529e-09,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
fast_global,127,original,actual,all,1.9459072351455688,0.044778701163903506,0.04477871209383011,0.07208739517224069,0.003299954995675901,0.003227980745688363,1.7901626279112653e-05,0.18690804692789995,0.8320326912461428,0.999999999999969,0.547951729536631,0.008242551878219892,0.8320326751046516,0.2514096696136596,0.006342286093022004,0.547951726005197,0.008242551927101317,0.005565760175160709,4026.862925652245
fast_global,127,original,actual,shared_trunk,1.9459072351455688,0.044778701163903506,0.04477871209383011,0.0024645959420292406,0.00011509912201583044,0.00011036143752311323,5.258729133893006e-07,0.17976629233214758,0.8564807071649467,0.999999999999934,0.48481461894594713,0.25066576936261964,0.8564807113406732,0.2886008643510951,0.18906083562346,0.48481465119062445,0.2506657610271297,0.1969953213363436,4686.675961582974
fast_global,127,original,actual,actor_head,1.9459072351455688,0.044778701163903506,0.04477871209383011,0.0720452518182935,0.003297947113826647,0.0032260936204088456,1.7893900667992434e-05,0.0,0.8320037012477272,0.9999999999999682,0.5480215645612259,,0.8320036850800586,0.2513753390567933,,0.5480215609998139,,,4026.246325775343
fast_global,127,original,actual,value_head,1.9459072351455688,0.044778701163903506,0.04477871209383011,0.0,0.0,0.0,0.0,0.051173217092097205,,,,,,,,,,,
fast_global,127,original,synthetic_all_zero,all,1.9459072351455688,0.044778701163903506,0.04477871209383011,0.07208739517224069,0.003299954995675901,0.003227980745688363,1.7901626279112653e-05,0.18690804692789995,0.8320326912461428,0.999999999999969,0.547951729536631,0.008242551878219892,0.8320326751046516,0.2514096696136596,0.006342286093022004,0.547951726005197,0.008242551927101317,0.005565760175160709,4026.862925652245
fast_global,127,original,synthetic_all_zero,shared_trunk,1.9459072351455688,0.044778701163903506,0.04477871209383011,0.0024645959420292406,0.00011509912201583044,0.00011036143752311323,5.258729133893006e-07,0.17976629233214758,0.8564807071649467,0.999999999999934,0.48481461894594713,0.25066576936261964,0.8564807113406732,0.2886008643510951,0.18906083562346,0.48481465119062445,0.2506657610271297,0.1969953213363436,4686.675961582974
fast_global,127,original,synthetic_all_zero,actor_head,1.9459072351455688,0.044778701163903506,0.04477871209383011,0.0720452518182935,0.003297947113826647,0.0032260936204088456,1.7893900667992434e-05,0.0,0.8320037012477272,0.9999999999999682,0.5480215645612259,,0.8320036850800586,0.2513753390567933,,0.5480215609998139,,,4026.246325775343
fast_global,127,original,synthetic_all_zero,value_head,1.9459072351455688,0.044778701163903506,0.04477871209383011,0.0,0.0,0.0,0.0,0.051173217092097205,,,,,,,,,,,
fast_global,127,zero,actual,all,1.9459072351455688,0.0,9.99999993922529e-09,0.0,0.0,0.0,1.7901626279112653e-05,0.0,,,,,,,,,,,0.0
fast_global,127,zero,actual,shared_trunk,1.9459072351455688,0.0,9.99999993922529e-09,0.0,0.0,0.0,5.258729133893006e-07,0.0,,,,,,,,,,,0.0
fast_global,127,zero,actual,actor_head,1.9459072351455688,0.0,9.99999993922529e-09,0.0,0.0,0.0,1.7893900667992434e-05,0.0,,,,,,,,,,,0.0
fast_global,127,zero,actual,value_head,1.9459072351455688,0.0,9.99999993922529e-09,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
fast_global,127,zero,synthetic_all_zero,all,1.9459072351455688,0.0,9.99999993922529e-09,0.0,0.0,0.0,1.7901626279112653e-05,0.0,,,,,,,,,,,0.0
fast_global,127,zero,synthetic_all_zero,shared_trunk,1.9459072351455688,0.0,9.99999993922529e-09,0.0,0.0,0.0,5.258729133893006e-07,0.0,,,,,,,,,,,0.0
fast_global,127,zero,synthetic_all_zero,actor_head,1.9459072351455688,0.0,9.99999993922529e-09,0.0,0.0,0.0,1.7893900667992434e-05,0.0,,,,,,,,,,,0.0
fast_global,127,zero,synthetic_all_zero,value_head,1.9459072351455688,0.0,9.99999993922529e-09,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
fast_selective,101,original,actual,all,1.9459092617034912,0.044036051637472456,0.04403606429696083,0.06409966928852844,0.002740674801543371,0.0028226971626569885,9.458931393375826e-06,0.04515399128461819,0.9960816134983739,0.9999999999999699,-0.3954607016247214,0.009387193207215224,0.9960816087526017,-0.40510817807794436,0.009053638914050312,-0.3954607381835167,0.009387192671656868,-0.004208753903073246,6776.629052772071
fast_selective,101,original,actual,shared_trunk,1.9459092617034912,0.044036051637472456,0.04403606429696083,0.0021073837824884005,9.020006702100326e-05,9.280088573249704e-05,3.0854963194742904e-07,0.04346646404317433,0.9952805909888369,0.9999999999999535,-0.30093878267251795,0.296612701602141,0.9952805901472873,-0.32287423655713343,0.28576935117171487,-0.30093880176766613,0.2966126915770793,-0.1340332065530665,6829.966930077098
fast_selective,101,original,actual,actor_head,1.9459092617034912,0.044036051637472456,0.04403606429696083,0.06406501804020671,0.002739190083897829,0.002821171258126504,9.45389762104582e-06,0.0,0.996082481773263,0.9999999999999705,-0.3955621920908962,,0.9960824770232669,-0.40519657452349134,,-0.39556222866600077,,,6776.572013810282
fast_selective,101,original,actual,value_head,1.9459092617034912,0.044036051637472456,0.04403606429696083,0.0,0.0,0.0,0.0,0.012229040539421287,,,,,,,,,,,
fast_selective,101,original,synthetic_all_zero,all,1.9459092617034912,0.044036051637472456,0.04403606429696083,0.06409966928852844,0.002740674801543371,0.0028226971626569885,9.458931393375826e-06,0.04515399128461819,0.9960816134983739,0.9999999999999699,-0.3954607016247214,0.009387193207215224,0.9960816087526017,-0.40510817807794436,0.009053638914050312,-0.3954607381835167,0.009387192671656868,-0.004208753903073246,6776.629052772071
fast_selective,101,original,synthetic_all_zero,shared_trunk,1.9459092617034912,0.044036051637472456,0.04403606429696083,0.0021073837824884005,9.020006702100326e-05,9.280088573249704e-05,3.0854963194742904e-07,0.04346646404317433,0.9952805909888369,0.9999999999999535,-0.30093878267251795,0.296612701602141,0.9952805901472873,-0.32287423655713343,0.28576935117171487,-0.30093880176766613,0.2966126915770793,-0.1340332065530665,6829.966930077098
fast_selective,101,original,synthetic_all_zero,actor_head,1.9459092617034912,0.044036051637472456,0.04403606429696083,0.06406501804020671,0.002739190083897829,0.002821171258126504,9.45389762104582e-06,0.0,0.996082481773263,0.9999999999999705,-0.3955621920908962,,0.9960824770232669,-0.40519657452349134,,-0.39556222866600077,,,6776.572013810282
fast_selective,101,original,synthetic_all_zero,value_head,1.9459092617034912,0.044036051637472456,0.04403606429696083,0.0,0.0,0.0,0.0,0.012229040539421287,,,,,,,,,,,
fast_selective,101,zero,actual,all,1.9459092617034912,0.0,9.99999993922529e-09,0.0,0.0,0.0,9.458931393375826e-06,0.0,,,,,,,,,,,0.0
fast_selective,101,zero,actual,shared_trunk,1.9459092617034912,0.0,9.99999993922529e-09,0.0,0.0,0.0,3.0854963194742904e-07,0.0,,,,,,,,,,,0.0
fast_selective,101,zero,actual,actor_head,1.9459092617034912,0.0,9.99999993922529e-09,0.0,0.0,0.0,9.45389762104582e-06,0.0,,,,,,,,,,,0.0
fast_selective,101,zero,actual,value_head,1.9459092617034912,0.0,9.99999993922529e-09,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
fast_selective,101,zero,synthetic_all_zero,all,1.9459092617034912,0.0,9.99999993922529e-09,0.0,0.0,0.0,9.458931393375826e-06,0.0,,,,,,,,,,,0.0
fast_selective,101,zero,synthetic_all_zero,shared_trunk,1.9459092617034912,0.0,9.99999993922529e-09,0.0,0.0,0.0,3.0854963194742904e-07,0.0,,,,,,,,,,,0.0
fast_selective,101,zero,synthetic_all_zero,actor_head,1.9459092617034912,0.0,9.99999993922529e-09,0.0,0.0,0.0,9.45389762104582e-06,0.0,,,,,,,,,,,0.0
fast_selective,101,zero,synthetic_all_zero,value_head,1.9459092617034912,0.0,9.99999993922529e-09,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
fast_selective,113,original,actual,all,1.945908546447754,0.07372622120575525,0.07372622936964035,0.0506443909448463,0.003837732160508417,0.0037338200459062763,1.0809987429893169e-05,0.14568553619748434,0.9825734904419264,0.9999999999999706,-0.5796135912465676,0.00394030316817973,0.9825734860683809,-0.5854985062072451,0.0030711814531627244,-0.5796136104695531,0.0039403020846282355,0.007958147145290547,4684.962981991812
fast_selective,113,original,actual,shared_trunk,1.945908546447754,0.07372622120575525,0.07372622936964035,0.0020230985989158684,0.00015376390103913185,0.00014915542993906145,4.322112966959449e-07,0.14069394563309104,0.9852899364607984,0.9999999999999488,-0.43363598000285836,0.10213744007603173,0.9852899369948058,-0.44110366881178553,0.07937190005859034,-0.4336360099128151,0.10213741466755953,0.2061019342320832,4680.809165289107
fast_selective,113,original,actual,actor_head,1.945908546447754,0.07372622120575525,0.07372622936964035,0.05060396630930713,0.0038346505445135157,0.003730839690060572,1.080134351039059e-05,0.0,0.9825691427060238,0.9999999999999706,-0.5798471186010106,,0.9825691383248468,-0.5857301936307353,,-0.5798471378007863,,,4684.969629993484
fast_selective,113,original,actual,value_head,1.945908546447754,0.07372622120575525,0.07372622936964035,0.0,0.0,0.0,0.0,0.03780858525971772,,,,,,,,,,,
fast_selective,113,original,synthetic_all_zero,all,1.945908546447754,0.07372622120575525,0.07372622936964035,0.0506443909448463,0.003837732160508417,0.0037338200459062763,1.0809987429893169e-05,0.14568553619748434,0.9825734904419264,0.9999999999999706,-0.5796135912465676,0.00394030316817973,0.9825734860683809,-0.5854985062072451,0.0030711814531627244,-0.5796136104695531,0.0039403020846282355,0.007958147145290547,4684.962981991812
fast_selective,113,original,synthetic_all_zero,shared_trunk,1.945908546447754,0.07372622120575525,0.07372622936964035,0.0020230985989158684,0.00015376390103913185,0.00014915542993906145,4.322112966959449e-07,0.14069394563309104,0.9852899364607984,0.9999999999999488,-0.43363598000285836,0.10213744007603173,0.9852899369948058,-0.44110366881178553,0.07937190005859034,-0.4336360099128151,0.10213741466755953,0.2061019342320832,4680.809165289107
fast_selective,113,original,synthetic_all_zero,actor_head,1.945908546447754,0.07372622120575525,0.07372622936964035,0.05060396630930713,0.0038346505445135157,0.003730839690060572,1.080134351039059e-05,0.0,0.9825691427060238,0.9999999999999706,-0.5798471186010106,,0.9825691383248468,-0.5857301936307353,,-0.5798471378007863,,,4684.969629993484
fast_selective,113,original,synthetic_all_zero,value_head,1.945908546447754,0.07372622120575525,0.07372622936964035,0.0,0.0,0.0,0.0,0.03780858525971772,,,,,,,,,,,
fast_selective,113,zero,actual,all,1.945908546447754,0.0,9.99999993922529e-09,0.0,0.0,0.0,1.0809987429893169e-05,0.0,,,,,,,,,,,0.0
fast_selective,113,zero,actual,shared_trunk,1.945908546447754,0.0,9.99999993922529e-09,0.0,0.0,0.0,4.322112966959449e-07,0.0,,,,,,,,,,,0.0
fast_selective,113,zero,actual,actor_head,1.945908546447754,0.0,9.99999993922529e-09,0.0,0.0,0.0,1.080134351039059e-05,0.0,,,,,,,,,,,0.0
fast_selective,113,zero,actual,value_head,1.945908546447754,0.0,9.99999993922529e-09,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
fast_selective,113,zero,synthetic_all_zero,all,1.945908546447754,0.0,9.99999993922529e-09,0.0,0.0,0.0,1.0809987429893169e-05,0.0,,,,,,,,,,,0.0
fast_selective,113,zero,synthetic_all_zero,shared_trunk,1.945908546447754,0.0,9.99999993922529e-09,0.0,0.0,0.0,4.322112966959449e-07,0.0,,,,,,,,,,,0.0
fast_selective,113,zero,synthetic_all_zero,actor_head,1.945908546447754,0.0,9.99999993922529e-09,0.0,0.0,0.0,1.080134351039059e-05,0.0,,,,,,,,,,,0.0
fast_selective,113,zero,synthetic_all_zero,value_head,1.945908546447754,0.0,9.99999993922529e-09,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
fast_selective,127,original,actual,all,1.9459072351455688,0.044778701163903506,0.04477871209383011,0.07208739517692234,0.003299954996339583,0.003227980745898002,1.7901626289355544e-05,0.186908123705117,0.832032691156195,0.9999999999999692,0.5479517290780365,0.008242549622760125,0.8320326750147037,0.25140966882161786,0.006342298602195897,0.5479517255466022,0.008242549671639367,0.005565728198581243,4026.862923609689
fast_selective,127,original,actual,shared_trunk,1.9459072351455688,0.044778701163903506,0.04477871209383011,0.0024645960789640427,0.00011509914104395458,0.00011036144365487268,5.258732620750246e-07,0.17976637215956828,0.8564806281970254,0.9999999999999336,0.4848141615362306,0.2506656785166442,0.8564806323727208,0.28860004199845757,0.18906117100586067,0.48481419378102064,0.25066567018110253,0.19699405248901855,4686.673114428904
fast_selective,127,original,actual,actor_head,1.9459072351455688,0.044778701163903506,0.04477871209383011,0.0720452518182935,0.003297947113826647,0.0032260936204088456,1.7893900667992434e-05,0.0,0.8320037012477272,0.9999999999999682,0.5480215645612259,,0.8320036850800586,0.2513753390567933,,0.5480215609998139,,,4026.246325775343
fast_selective,127,original,actual,value_head,1.9459072351455688,0.044778701163903506,0.04477871209383011,0.0,0.0,0.0,0.0,0.051173217092097205,,,,,,,,,,,
fast_selective,127,original,synthetic_all_zero,all,1.9459072351455688,0.044778701163903506,0.04477871209383011,0.07208739517692234,0.003299954996339583,0.003227980745898002,1.7901626289355544e-05,0.186908123705117,0.832032691156195,0.9999999999999692,0.5479517290780365,0.008242549622760125,0.8320326750147037,0.25140966882161786,0.006342298602195897,0.5479517255466022,0.008242549671639367,0.005565728198581243,4026.862923609689
fast_selective,127,original,synthetic_all_zero,shared_trunk,1.9459072351455688,0.044778701163903506,0.04477871209383011,0.0024645960789640427,0.00011509914104395458,0.00011036144365487268,5.258732620750246e-07,0.17976637215956828,0.8564806281970254,0.9999999999999336,0.4848141615362306,0.2506656785166442,0.8564806323727208,0.28860004199845757,0.18906117100586067,0.48481419378102064,0.25066567018110253,0.19699405248901855,4686.673114428904
fast_selective,127,original,synthetic_all_zero,actor_head,1.9459072351455688,0.044778701163903506,0.04477871209383011,0.0720452518182935,0.003297947113826647,0.0032260936204088456,1.7893900667992434e-05,0.0,0.8320037012477272,0.9999999999999682,0.5480215645612259,,0.8320036850800586,0.2513753390567933,,0.5480215609998139,,,4026.246325775343
fast_selective,127,original,synthetic_all_zero,value_head,1.9459072351455688,0.044778701163903506,0.04477871209383011,0.0,0.0,0.0,0.0,0.051173217092097205,,,,,,,,,,,
fast_selective,127,zero,actual,all,1.9459072351455688,0.0,9.99999993922529e-09,0.0,0.0,0.0,1.7901626289355544e-05,0.0,,,,,,,,,,,0.0
fast_selective,127,zero,actual,shared_trunk,1.9459072351455688,0.0,9.99999993922529e-09,0.0,0.0,0.0,5.258732620750246e-07,0.0,,,,,,,,,,,0.0
fast_selective,127,zero,actual,actor_head,1.9459072351455688,0.0,9.99999993922529e-09,0.0,0.0,0.0,1.7893900667992434e-05,0.0,,,,,,,,,,,0.0
fast_selective,127,zero,actual,value_head,1.9459072351455688,0.0,9.99999993922529e-09,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
fast_selective,127,zero,synthetic_all_zero,all,1.9459072351455688,0.0,9.99999993922529e-09,0.0,0.0,0.0,1.7901626289355544e-05,0.0,,,,,,,,,,,0.0
fast_selective,127,zero,synthetic_all_zero,shared_trunk,1.9459072351455688,0.0,9.99999993922529e-09,0.0,0.0,0.0,5.258732620750246e-07,0.0,,,,,,,,,,,0.0
fast_selective,127,zero,synthetic_all_zero,actor_head,1.9459072351455688,0.0,9.99999993922529e-09,0.0,0.0,0.0,1.7893900667992434e-05,0.0,,,,,,,,,,,0.0
fast_selective,127,zero,synthetic_all_zero,value_head,1.9459072351455688,0.0,9.99999993922529e-09,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
