panel,arm,mean_cost,batch_latency_seconds.mean,batch_latency_seconds.median,batch_latency_seconds.p95,decision_wall_seconds,episode_costs_json,on_policy_prediction.all_angle.components,on_policy_prediction.all_angle.mse,on_policy_prediction.all_angle.targets,on_policy_prediction.blackout_angle.components,on_policy_prediction.blackout_angle.mse,on_policy_prediction.blackout_angle.targets,on_policy_prediction.mean_reward_prediction_bias,on_policy_prediction.observed_angle.components,on_policy_prediction.observed_angle.mse,on_policy_prediction.observed_angle.targets,on_policy_prediction.reward_mse,per_case_amortized_seconds,planner_used,setup_seconds
ordinary,free-293-reset,11.725332062558055,0.02872298006899655,0.030432353960350156,0.03858302505686879,1.4361490034498274,"[17.6288884475377,14.564641484598011,8.240856786504608,16.958125663221836,2.3853571059478376,9.28826555778345,10.779385423437118,15.035436297694645,6.1667500787827505,10.308863712105804,12.39295493089996,15.081212949096715,8.133630074749172,5.222673609993335,8.239496434027355,8.152327798465418,19.136121913424677,12.334397985198189,12.735995124539013,7.81870138798276,9.709665675172733,11.081021303756994,3.6505813777962155,19.602260185349248,7.595001220266173,2.7658387996598113,8.693369322127833,8.05998035383754,12.982145305173777,18.62772595441288,15.515415892426017,16.996686396112363,14.2536145993761,9.986598770041644,5.6832668507100115,12.584027631238092,8.792132789024688,18.435635195876362,17.202220890897586,14.655395370973272,18.023863101715442,13.545049287205485,17.977408746375975,5.55493847298301,10.84894721234695,14.857457272601529,5.234541466147172,1.7679475473027977,13.431662870986544,11.483844655041638,9.819930187684715,19.763824924096532,8.794164878287297,14.372736315844465,14.73645227294183,7.572706000846851,17.246018085903074,15.530301943513873,9.50072105165134,13.159082265767086,10.681854681805362,18.798984417536733,9.697077348992073,10.545070345918035]",12800,0.1050017446655352,3200,3072,0.3557998389457262,768,0.026750392622440455,9728,0.02580234647179071,2432,0.003917093543420269,0.0004487965635780711,True,0.05969137488864362
ordinary,residual-293-reset,11.649545026602327,0.032975569958798585,0.03535743698012084,0.042365825350861995,1.6487784979399294,"[17.58142046618826,14.564641484598011,8.292446067849772,16.958125663221836,2.382401093276024,9.28826555778345,10.751579025596893,15.035436297694645,6.1667500787827505,10.308863712105804,12.375615133182517,15.081212949096715,8.133630074749172,5.222673609993335,8.239496434027355,8.152327798465418,19.136121913424677,12.334397985198189,12.735995124539013,7.81870138798276,9.687455862600444,11.081021303756994,3.6505813777962155,19.602260185349248,7.595001220266173,2.7648770582909057,8.693369322127833,8.05998035383754,12.982145305173777,18.62772595441288,15.58033053871395,16.997096074802098,14.27860607364982,9.976790726944616,5.6832668507100115,12.584027631238092,8.792132789024688,18.408207432316782,17.210772460238818,14.532833509682856,15.274116195785636,13.502347580528609,17.974476040830293,5.55493847298301,10.84894721234695,14.659392581483123,5.225788293659801,1.7679475473027977,12.565550004284926,10.727558532094903,9.819930187684715,19.763824924096532,8.715508718705689,14.372736315844465,14.73645227294183,7.5936546177888955,17.246018085903074,15.54044709874455,9.50072105165134,13.159082265767086,10.681854681805362,18.798984417536733,9.646950368170284,10.545070345918035]",12800,0.11557411390771712,3200,3072,0.3766284337958535,768,0.03117442782403179,9728,0.033135907627253,2432,0.006630244598703268,0.0005152432806062279,True,0.05616295896470547
ordinary,known_state,7.505277420495723,0.5829366416111589,0.6425810625078157,0.7010501125478186,29.146832080557942,"[8.710075873919749,14.564641484598011,3.3336865140446292,16.958125663221836,2.382401093276024,3.7313205642280987,8.529320255927608,9.514279509583966,6.1667500787827505,10.308863712105804,12.375615133182517,6.156447139851811,5.6069751335376266,2.669233164410873,7.236137963839776,2.0645113125020105,15.956798334904523,6.448001374332871,11.868725354815364,5.03199181244456,9.709665675172733,8.86858957183271,2.682804033052982,18.187620807454007,2.3328004431573377,1.2072667471698406,5.695041898483766,3.0317041713194985,6.128872849510179,18.62772595441288,5.158520115568636,7.948767797233246,6.851803650026864,7.012261261077006,2.8497495987911012,4.706225118656217,8.595076658371363,15.115565281161317,8.207229895539928,7.737213432411066,8.194812155690563,6.568671074589807,8.194286153891413,4.227450545183046,4.192358530953095,8.049220117507552,5.270563131088653,1.6800400739958266,6.809357654012894,4.689869142377423,7.9890716646849,16.512285663619377,5.222737173395351,5.729400793358553,9.225860570287319,7.572706000846851,8.203139212085219,15.186537012825816,3.0887406656154517,12.517173731537232,3.1969402631065904,7.928594770356109,4.847120863325475,4.972411513478619]",,,,,,,,,,,,0.009108385025174357,True,0.05664587486535311
ordinary,particle,7.674704808707591,0.6475836700294166,0.6806792500428855,0.7966776956454851,32.379183501470834,"[8.878146807544042,14.564641484598011,3.3453262213299553,16.958125663221836,2.382401093276024,3.7045108883051743,8.578505241417226,10.374236718373398,6.1667500787827505,10.308863712105804,12.39295493089996,6.201230733357206,5.682226397514053,2.910555593431413,7.466626094882613,2.4985656859427716,16.245584009737282,6.914139717895399,11.962129415768306,4.9727954844427265,9.709665675172733,8.86858957183271,3.2114838878471548,19.602260185349248,2.3948364972041305,1.567492135892013,5.804049654071842,2.6875640326179426,5.941778782048521,18.62772595441288,5.611779716012595,7.964126386870416,6.942018756028034,7.365640942922836,3.026313281649122,4.417648203293663,8.68225041306305,15.80838569226174,8.224473150883112,7.674599826863965,8.339217655393295,6.492992718678217,8.145539751451794,4.531278934098653,4.368787618026657,7.980273836942357,5.234541466147172,1.8601371852407143,6.375842631339334,4.638118760455726,8.124120337177429,19.05480400193615,5.174512029189624,5.686880037270063,9.2733949004297,7.572706000846851,7.976930121772953,15.388872345575221,3.4580012333457946,12.574237657252565,3.534483268676669,8.17386329785135,5.712652580561478,4.8679206685023875]",,,,,,,,,,,,0.010118494844209635,True,0.5538540000561625
ordinary,zero,11.725279335464066,4.4500036165118215e-06,3.6044511944055557e-06,1.089582219719886e-05,0.0002225001808255911,"[17.6288884475377,14.564641484598011,8.240856786504608,16.958125663221836,2.382401093276024,9.28826555778345,10.779385423437118,15.035436297694645,6.1667500787827505,10.308863712105804,12.39295493089996,15.081212949096715,8.133630074749172,5.222673609993335,8.239496434027355,8.152327798465418,19.136121913424677,12.334397985198189,12.735995124539013,7.81870138798276,9.709665675172733,11.081021303756994,3.6505813777962155,19.602260185349248,7.595001220266173,2.7648770582909057,8.693510652841665,8.05998035383754,12.982145305173777,18.62772595441288,15.515415892426017,16.997096074802098,14.2536145993761,9.98609532661684,5.6832668507100115,12.584027631238092,8.792132789024688,18.435635195876362,17.202220890897586,14.655395370973272,18.023863101715442,13.545049287205485,17.977408746375975,5.55493847298301,10.84894721234695,14.857457272601529,5.234541466147172,1.7679475473027977,13.431662870986544,11.483844655041638,9.819930187684715,19.763824924096532,8.794164878287297,14.372736315844465,14.73645227294183,7.572706000846851,17.246018085903074,15.53079759756063,9.50072105165134,13.159082265767086,10.681854681805362,18.798984417536733,9.697077348992073,10.545070345918035]",,,,,,,,,,,,6.953130650799721e-08,False,0.06182374991476536
ordinary,uniform,43.05624924486057,5.650795064866543e-06,5.416455678641796e-06,8.022598922252656e-06,0.00028253975324332714,"[44.3155354002933,32.44810423392796,47.23138611920683,42.60395788964889,47.02770918847191,48.39402621222223,43.974587782438654,39.88002578416599,38.894708459375856,41.390235272500306,40.801277050288775,38.570618852490014,41.45575725109149,47.74198943433815,38.980494959062874,42.82261578276827,52.63661516831207,42.327189641302596,39.569090062859665,45.975384127568766,42.94110031799567,42.85453392820684,45.26741329463904,51.872774084695145,43.01486905654767,48.92037591474079,39.828161255053864,38.238886170754924,40.26056749458953,45.37922961465916,37.63605922441139,41.007708275802635,39.317483813452874,39.96995226957798,40.995608516907765,45.48767257102028,37.29878358549419,45.81729877508877,44.5444190399047,41.57364946914822,39.63974979830312,35.58719590148858,46.900754393338154,40.180866543831506,47.07882684023826,48.36910467786446,41.993756342199184,38.76757279359163,41.91372098759912,53.345758474910774,41.42169895802617,48.78536461561731,47.997816370428296,45.37577483434402,41.4762835767706,45.3800297891443,36.42751369712013,43.203290660846385,46.97107979645282,47.80957774068609,41.660826733542514,46.64427578639364,38.85818575494551,40.54307125836751]",,,,,,,,,,,,8.829367288853973e-08,False,0.04977762489579618
shift,free-271,11.54054655721842,0.028611017419025303,0.02556331257801503,0.05062091528670861,1.430550870951265,"[17.14477166888654,14.564641484598011,8.240856786504608,16.958125663221836,2.382401093276024,9.28826555778345,10.779385423437118,15.035436297694645,6.1667500787827505,10.308863712105804,12.39295493089996,15.081212949096715,8.100941882273252,5.222673609993335,8.239496434027355,5.628279411957446,19.136121913424677,12.10357098701474,12.654849637950818,7.81870138798276,8.26962459053878,11.081021303756994,3.6971093102252994,19.602260185349248,2.8211980048463157,2.7648770582909057,8.693510652841665,8.05998035383754,12.982145305173777,18.62772595441288,15.515415892426017,16.997096074802098,14.2536145993761,9.98609532661684,7.166879791803986,12.584027631238092,8.792132789024688,18.435635195876362,17.19264322196105,14.655395370973272,18.023585375650413,13.545049287205485,17.977408746375975,5.55493847298301,10.84894721234695,13.344728403303026,5.234541466147172,1.7440605057892695,13.431662870986544,10.14524495610512,9.819930187684715,19.763824924096532,8.034843545796571,14.230620770565457,14.73645227294183,7.572706000846851,17.246018085903074,15.53079759756063,9.50072105165134,13.159082265767086,10.681854681805362,18.798984417536733,9.697216692727979,10.545070345918035]",12800,0.00707450402079513,3200,5120,0.01153939472036015,1280,0.019073644261660562,7680,0.004097910221085118,1920,0.0014818258950829149,0.00044704714717227036,True,0.05445691593922675
shift,residual-271,11.26666045123075,0.030775990816764534,0.03404845856130123,0.036848353722598405,1.5387995408382267,"[16.33503989830023,14.564641484598011,8.240856786504608,16.958125663221836,2.382401093276024,8.53720937260549,9.671084348035176,13.889272865209039,6.1667500787827505,10.296479950056714,12.39295493089996,15.081212949096715,7.878546137313516,4.537066890838206,8.239496434027355,8.152327798465418,19.1372066380623,11.884501256927823,12.735995124539013,7.81870138798276,9.709665675172733,11.081021303756994,3.6505813777962155,13.670716966656753,7.595001220266173,2.7648770582909057,8.693369322127833,8.05998035383754,11.869555032683596,18.62772595441288,15.515415892426017,16.997096074802098,14.2536145993761,9.98609532661684,5.6832668507100115,12.584027631238092,8.792132789024688,18.435635195876362,17.195096878310927,12.709803267692822,15.991953885509531,10.568449362018455,17.977408746375975,5.55493847298301,10.84894721234695,12.177936721505501,5.234541466147172,1.7679475473027977,11.139959017546483,10.671446713972891,9.819930187684715,19.763824924096532,8.535559560693297,14.206886383379873,14.73645227294183,7.572706000846851,13.974327524259804,15.53079759756063,9.50072105165134,13.159082265767086,10.681854681805362,18.798984417536733,9.531992659098574,10.545070345918035]",12800,0.003554810235455299,3200,5120,0.0054298504978680705,1280,0.0015181887157851403,7680,0.002304783393846785,1920,0.001092920295685654,0.00048087485651194584,True,0.054509874898940325
shift,residual-283,10.95300758337968,0.03128934419713914,0.03466733347158879,0.03847661678446457,1.5644672098569572,"[14.359415981431871,14.564641484598011,8.240856786504608,12.623635880035707,2.382401093276024,9.28826555778345,10.044997683801826,13.108206286864059,6.1667500787827505,9.957035983221655,12.39295493089996,15.496182173848888,7.191607422571023,5.222673609993335,8.239496434027355,8.152327798465418,19.1372066380623,12.334397985198189,12.735995124539013,7.81870138798276,7.650522850702669,11.081021303756994,3.6505813777962155,14.085750870390424,7.595001220266173,2.7648770582909057,8.693510652841665,8.05998035383754,12.982145305173777,18.629643344103293,15.416178612923936,14.54642624979829,13.860510866779553,9.406872431927537,5.6832668507100115,12.584027631238092,8.792132789024688,18.435635195876362,16.52222640050355,14.655395370973272,11.634839139348431,8.944755102860446,17.977408746375975,5.55493847298301,10.84894721234695,11.152454907726279,5.214718922141041,1.7679475473027977,13.431662870986544,8.289449674335335,9.94093862579949,18.33667292757329,7.802233666176943,14.372736315844465,14.73645227294183,7.572706000846851,11.743521297526572,15.53079759756063,9.50072105165134,12.362139130916,10.681854681805362,18.798984417536733,9.697077348992073,10.545070345918035]",12800,0.0055335783592106915,3200,5120,0.00821026955515558,1280,0.009840247700716008,7680,0.0037491175619140996,1920,0.0011778501955365054,0.0004888960030802991,True,0.05104612512513995
shift,free-283,11.600225191620972,0.027691079205833375,0.028831750038079917,0.03736583130666986,1.3845539602916688,"[16.633603483865205,14.564641484598011,8.240856786504608,16.958125663221836,2.382760193885425,9.28826555778345,10.739369539730658,15.035436297694645,6.1667500787827505,10.308863712105804,12.39295493089996,15.081212949096715,8.133630074749172,5.222673609993335,8.239496434027355,8.152327798465418,19.1372066380623,12.334397985198189,12.735995124539013,7.81870138798276,9.709665675172733,11.081021303756994,3.6505813777962155,19.602260185349248,7.595001220266173,2.7648770582909057,8.693510652841665,8.05998035383754,12.982145305173777,18.628465044624406,15.515415892426017,16.997096074802098,14.249318924883617,9.98609532661684,5.6832668507100115,12.584027631238092,8.792132789024688,18.437084270447674,17.209432515874244,14.655395370973272,18.023863101715442,11.221189096256099,17.977408746375975,5.55493847298301,10.84894721234695,12.640288205609759,5.234541466147172,1.7679475473027977,13.431662870986544,11.483844655041638,9.819930187684715,19.763824924096532,8.794164878287297,14.372736315844465,14.73645227294183,7.572706000846851,14.812335044750963,15.53079759756063,9.50072105165134,13.159082265767086,10.681854681805362,18.798984417536733,9.697077348992073,10.545070345918035]",12800,0.005849942271870114,3200,5120,0.009288651139264838,1280,-0.00023583009956683082,7680,0.0035574696936069654,1920,0.0014574342972321706,0.0004326731125911465,True,0.061084250221028924
shift,free-293,11.725332062558055,0.02837010591290891,0.03084700007457286,0.03499733314383775,1.4185052956454456,"[17.6288884475377,14.564641484598011,8.240856786504608,16.958125663221836,2.3853571059478376,9.28826555778345,10.779385423437118,15.035436297694645,6.1667500787827505,10.308863712105804,12.39295493089996,15.081212949096715,8.133630074749172,5.222673609993335,8.239496434027355,8.152327798465418,19.136121913424677,12.334397985198189,12.735995124539013,7.81870138798276,9.709665675172733,11.081021303756994,3.6505813777962155,19.602260185349248,7.595001220266173,2.7658387996598113,8.693369322127833,8.05998035383754,12.982145305173777,18.62772595441288,15.515415892426017,16.996686396112363,14.2536145993761,9.986598770041644,5.6832668507100115,12.584027631238092,8.792132789024688,18.435635195876362,17.202220890897586,14.655395370973272,18.023863101715442,13.545049287205485,17.977408746375975,5.55493847298301,10.84894721234695,14.857457272601529,5.234541466147172,1.7679475473027977,13.431662870986544,11.483844655041638,9.819930187684715,19.763824924096532,8.794164878287297,14.372736315844465,14.73645227294183,7.572706000846851,17.246018085903074,15.530301943513873,9.50072105165134,13.159082265767086,10.681854681805362,18.798984417536733,9.697077348992073,10.545070345918035]",12800,0.005719804970680631,3200,5120,0.009358663467787482,1280,0.04126946574741542,7680,0.0032938993059427294,1920,0.0033205936244666244,0.00044328290488920174,True,0.04755799984559417
shift,residual-293,11.700721728960119,0.03267386085353792,0.035767207969911397,0.03948707520030439,1.6336930426768959,"[17.6288884475377,14.564641484598011,8.240856786504608,16.958125663221836,2.382401093276024,9.28826555778345,10.779385423437118,15.035436297694645,6.1667500787827505,10.308863712105804,12.39295493089996,15.081212949096715,8.133630074749172,5.222673609993335,8.239496434027355,8.152327798465418,19.1372066380623,12.334397985198189,12.735995124539013,7.81870138798276,9.709665675172733,11.081021303756994,3.6505813777962155,19.602260185349248,7.595001220266173,2.7648770582909057,8.693369322127833,8.05998035383754,12.982145305173777,18.62772595441288,15.515415892426017,16.997096074802098,14.2536145993761,9.98609532661684,5.6832668507100115,12.584027631238092,8.792132789024688,18.435635195876362,17.202220890897586,14.655395370973272,16.45123289153893,13.545049287205485,17.977408746375975,5.55493847298301,10.84894721234695,14.857457272601529,5.234541466147172,1.7679475473027977,13.431662870986544,11.483844655041638,9.819930187684715,19.763824924096532,8.794164878287297,14.372736315844465,14.73645227294183,7.572706000846851,17.246018085903074,15.53079759756063,9.50072105165134,13.159082265767086,10.681854681805362,18.798984417536733,9.697077348992073,10.545070345918035]",12800,0.0034883833120655807,3200,5120,0.005092358348354599,1280,0.012899609225477488,7680,0.002419066621206234,1920,0.0010117133670201816,0.00051052907583653,True,0.05612212512642145
shift,free-271-reset,11.469327224671243,0.029273271639831365,0.03078054147772491,0.03961449584458023,1.4636635819915682,"[17.239645239693967,14.564641484598011,8.240856786504608,16.958125663221836,2.389598033718469,9.048558646386322,10.779385423437118,15.035436297694645,6.1667500787827505,10.308863712105804,12.39295493089996,15.081212949096715,7.86391234935521,5.222673609993335,8.239496434027355,4.750612851558451,19.136121913424677,11.36933062324093,12.171874388301447,7.81870138798276,8.35544815594844,11.081021303756994,3.6971093102252994,19.602260185349248,2.8211980048463157,2.7648770582909057,8.693510652841665,8.05998035383754,12.982145305173777,18.62772595441288,15.515415892426017,16.997096074802098,14.279409004890558,9.98609532661684,7.166879791803986,12.584027631238092,8.792132789024688,18.435635195876362,17.204306369955987,14.655395370973272,18.023585375650413,12.793796015675923,17.977408746375975,5.55493847298301,10.774914530887012,12.708505508559906,5.123924729277606,1.6000886932965996,13.431662870986544,10.14524495610512,9.819930187684715,19.763824924096532,7.682192024143413,14.084561998785677,14.73645227294183,7.5757433963236815,17.246018085903074,15.53079759756063,9.50072105165134,13.159082265767086,10.681854681805362,18.798984417536733,9.697216692727979,10.545070345918035]",12800,0.17829167957639805,3200,5120,0.3888606599195503,1280,0.03430790034628209,7680,0.03791235934762988,1920,0.005247321961990239,0.0004573948693723651,True,0.05396275012753904
shift,residual-271-reset,11.275734080302927,0.031437731613405046,0.03424987499602139,0.03802855825051665,1.5718865806702524,"[16.103209035627618,14.58132208711256,8.240856786504608,16.960736681431587,2.382401093276024,9.28826555778345,10.735950827380119,14.043925529351032,6.1667500787827505,10.308863712105804,12.384113007514697,14.089848169841275,7.847868022476669,5.222673609993335,8.239496434027355,8.152327798465418,19.133521638070338,12.334397985198189,11.884685752018225,7.794092324504971,8.37805501215697,11.081021303756994,3.8539750264868204,14.470539247435514,7.595001220266173,2.7648770582909057,8.693369322127833,8.05998035383754,12.982145305173777,18.17221656506809,15.623268074539475,16.997096074802098,14.282915106527872,9.979499983506445,5.6832668507100115,12.530341700781744,8.792132789024688,18.505917060184753,16.29710263091927,12.574451520798185,16.198102537748692,11.434953970178553,17.96220857882997,5.55493847298301,10.84894721234695,12.708505508559906,5.234541466147172,1.7679475473027977,11.09481462690507,10.14524495610512,9.86155903913821,18.385095103339086,8.565171814573752,14.372736315844465,14.73645227294183,7.572706000846851,15.271277496467802,15.521252160768375,9.50072105165134,12.060491891122947,10.681854681805362,18.785276747103023,9.624633002897838,10.545070345918035]",12800,0.15416333503001145,3200,5120,0.33277813695373504,1280,0.030505776291451,7680,0.03508680041419572,1920,0.005928203454798167,0.0004912145564594538,True,0.0614268749486655
shift,residual-283-reset,11.075855188971435,0.03223028579726815,0.034663707949221134,0.04461300002876668,1.6115142898634076,"[15.408932757256022,14.564641484598011,8.240856786504608,13.149008182901605,2.382401093276024,9.28826555778345,10.224061606616441,13.645893044371999,6.1667500787827505,10.095311352521925,12.39295493089996,15.496182173848888,7.5086009432588705,5.222673609993335,8.239496434027355,8.152327798465418,19.020398031140335,12.334397985198189,12.735995124539013,7.81870138798276,7.78840013656131,11.081021303756994,4.034133754060277,14.658109009626825,7.595001220266173,2.7648770582909057,8.693510652841665,8.05998035383754,12.982145305173777,18.629643344103293,15.416178612923936,15.331512387802512,13.940194410538464,9.512309396666902,5.6832668507100115,12.084345959270689,8.792132789024688,18.359674809919536,16.95749520600969,14.440783142914576,11.634839139348431,9.159562876987758,17.95178086726939,5.55493847298301,10.84894721234695,12.523497302739544,5.214718922141041,1.7679475473027977,13.204594505273741,8.615667846059749,9.931642300088678,19.196537217973614,8.387066515216238,14.372736315844465,14.73645227294183,7.572706000846851,12.281389071027109,15.53079759756063,9.50072105165134,12.479392339757933,10.681854681805362,18.798984417536733,9.470321205283758,10.545070345918035]",12800,0.14180012332962785,3200,5120,0.30531800005077725,1280,0.03687911278504974,7680,0.03278820551552828,1920,0.0057514269986533905,0.0005035982155823149,True,0.047368541825562716
shift,free-283-reset,11.635351488204837,0.027985196658410132,0.031226958497427404,0.03425311280880123,1.3992598329205066,"[17.07899930334823,14.564641484598011,8.240856786504608,16.958125663221836,2.382760193885425,9.28826555778345,10.742585675159061,15.035436297694645,6.1667500787827505,10.308863712105804,12.39295493089996,15.081212949096715,8.133630074749172,5.222673609993335,8.239496434027355,8.152327798465418,19.1372066380623,12.334397985198189,12.735995124539013,7.81870138798276,9.709665675172733,11.081021303756994,3.6505813777962155,19.602260185349248,7.595001220266173,2.7648770582909057,8.693510652841665,8.05998035383754,12.982145305173777,18.628465044624406,15.515415892426017,16.997096074802098,14.249318924883617,9.98609532661684,5.6832668507100115,12.584027631238092,8.792132789024688,18.437084270447674,17.209432515874244,14.655395370973272,18.023863101715442,11.434953970178553,17.977408746375975,5.55493847298301,10.84894721234695,13.786632457541415,5.234541466147172,1.7679475473027977,13.431662870986544,11.483844655041638,9.819930187684715,19.763824924096532,8.794164878287297,14.372736315844465,14.73645227294183,7.572706000846851,15.251696945352814,15.53079759756063,9.50072105165134,13.159082265767086,10.681854681805362,18.798984417536733,9.697077348992073,10.545070345918035]",12800,0.09260402186286594,3200,5120,0.19806442819882702,1280,0.010715742520078555,7680,0.022297084305558545,1920,0.003515521970766457,0.0004372686977876583,True,0.06073254207149148
shift,free-293-reset,11.725332062558055,0.02792809338774532,0.031035103951580822,0.03410290642641485,1.396404669387266,"[17.6288884475377,14.564641484598011,8.240856786504608,16.958125663221836,2.3853571059478376,9.28826555778345,10.779385423437118,15.035436297694645,6.1667500787827505,10.308863712105804,12.39295493089996,15.081212949096715,8.133630074749172,5.222673609993335,8.239496434027355,8.152327798465418,19.136121913424677,12.334397985198189,12.735995124539013,7.81870138798276,9.709665675172733,11.081021303756994,3.6505813777962155,19.602260185349248,7.595001220266173,2.7658387996598113,8.693369322127833,8.05998035383754,12.982145305173777,18.62772595441288,15.515415892426017,16.996686396112363,14.2536145993761,9.986598770041644,5.6832668507100115,12.584027631238092,8.792132789024688,18.435635195876362,17.202220890897586,14.655395370973272,18.023863101715442,13.545049287205485,17.977408746375975,5.55493847298301,10.84894721234695,14.857457272601529,5.234541466147172,1.7679475473027977,13.431662870986544,11.483844655041638,9.819930187684715,19.763824924096532,8.794164878287297,14.372736315844465,14.73645227294183,7.572706000846851,17.246018085903074,15.530301943513873,9.50072105165134,13.159082265767086,10.681854681805362,18.798984417536733,9.697077348992073,10.545070345918035]",12800,0.1915111947164376,3200,5120,0.41500381311062745,1280,0.04015713417635798,7680,0.04251611578697764,1920,0.007054574203565787,0.0004363764591835206,True,0.046940041007474065
shift,residual-293-reset,11.642150452335871,0.035712574115023016,0.037841895944438875,0.04911505783675238,1.7856287057511508,"[17.50312308681714,14.564641484598011,8.240856786504608,16.958125663221836,2.382401093276024,9.28826555778345,10.77732683642763,14.797451164982583,6.1667500787827505,10.308863712105804,12.39295493089996,15.081212949096715,8.133630074749172,5.222673609993335,8.239496434027355,8.152327798465418,19.118628146842823,12.334397985198189,12.735995124539013,7.81870138798276,9.594241249435202,11.081021303756994,3.8539750264868204,19.602260185349248,7.595001220266173,2.7648770582909057,8.693369322127833,8.05998035383754,12.982145305173777,18.64751181553306,15.643619694405,16.997096074802098,14.276922907722447,9.98609532661684,5.6832668507100115,12.584027631238092,8.792132789024688,18.278556649768795,17.08426593404672,12.948611599313258,16.198102537748692,13.313837103565245,17.95178086726939,5.55493847298301,10.84894721234695,14.787374124981147,5.234541466147172,1.7440605057892695,12.861082524405694,10.885935644002219,9.819930187684715,19.86971859894731,8.794164878287297,14.372736315844465,14.73645227294183,7.572706000846851,17.246018085903074,15.555709833930674,9.50072105165134,13.159082265767086,10.681854681805362,18.798984417536733,9.697077348992073,10.545070345918035]",12800,0.2481542203264723,3200,5120,0.5226864116328216,1280,0.04198428042300125,7680,0.06513275945557272,1920,0.009436053271095358,0.0005580089705472346,True,0.06050808308646083
shift,known_state,7.505277420495723,0.5782389615988359,0.6280268125701696,0.7103890685364603,28.911948079941794,"[8.710075873919749,14.564641484598011,3.3336865140446292,16.958125663221836,2.382401093276024,3.7313205642280987,8.529320255927608,9.514279509583966,6.1667500787827505,10.308863712105804,12.375615133182517,6.156447139851811,5.6069751335376266,2.669233164410873,7.236137963839776,2.0645113125020105,15.956798334904523,6.448001374332871,11.868725354815364,5.03199181244456,9.709665675172733,8.86858957183271,2.682804033052982,18.187620807454007,2.3328004431573377,1.2072667471698406,5.695041898483766,3.0317041713194985,6.128872849510179,18.62772595441288,5.158520115568636,7.948767797233246,6.851803650026864,7.012261261077006,2.8497495987911012,4.706225118656217,8.595076658371363,15.115565281161317,8.207229895539928,7.737213432411066,8.194812155690563,6.568671074589807,8.194286153891413,4.227450545183046,4.192358530953095,8.049220117507552,5.270563131088653,1.6800400739958266,6.809357654012894,4.689869142377423,7.9890716646849,16.512285663619377,5.222737173395351,5.729400793358553,9.225860570287319,7.572706000846851,8.203139212085219,15.186537012825816,3.0887406656154517,12.517173731537232,3.1969402631065904,7.928594770356109,4.847120863325475,4.972411513478619]",,,,,,,,,,,,0.009034983774981811,True,0.060416667023673654
shift,particle,7.727982619739332,0.6386052807793021,0.6966722290962934,0.7522441248875111,31.930264038965106,"[8.84802269687227,14.564641484598011,3.423914269717756,16.958125663221836,2.382401093276024,3.9772799335616886,8.672848812241417,10.318740853261072,6.1667500787827505,10.308863712105804,12.39295493089996,6.255840585059534,5.636150625965986,2.902185869439508,7.466626094882613,3.0073299234246464,16.214161403959555,6.914139717895399,12.021121461665405,4.968691187027162,9.709665675172733,8.86858957183271,3.305717104920237,19.602260185349248,2.2966762111690273,1.6667152615151388,5.869275894384846,2.699962517471038,5.997156133557754,18.62772595441288,5.666122790542888,7.9546209901120095,6.856757794259118,7.365640942922836,3.0397950513731558,4.8707478092726815,8.775036112151659,15.751930204963354,8.191823605032488,7.592157593938806,8.469481325238267,6.727619444775991,8.393623147338932,4.572949411445883,4.45788589373253,8.228737957196127,5.123924729277606,1.8621621318729642,6.351464960351237,4.639842985461884,8.173650664071756,19.756784264810335,5.271442295836905,5.658649360673353,9.232277446006064,7.572706000846851,8.015243984503716,15.53079759756063,3.491945581899385,12.574237657252565,3.5877864112688056,8.171961362788656,5.764483617786871,4.852061629106914]",,,,,,,,,,,,0.009978207512176596,True,0.5885493331588805
shift,zero,11.725279335464066,5.8765988796949385e-06,6.104004569351673e-06,1.1206255294382567e-05,0.00029382994398474693,"[17.6288884475377,14.564641484598011,8.240856786504608,16.958125663221836,2.382401093276024,9.28826555778345,10.779385423437118,15.035436297694645,6.1667500787827505,10.308863712105804,12.39295493089996,15.081212949096715,8.133630074749172,5.222673609993335,8.239496434027355,8.152327798465418,19.136121913424677,12.334397985198189,12.735995124539013,7.81870138798276,9.709665675172733,11.081021303756994,3.6505813777962155,19.602260185349248,7.595001220266173,2.7648770582909057,8.693510652841665,8.05998035383754,12.982145305173777,18.62772595441288,15.515415892426017,16.997096074802098,14.2536145993761,9.98609532661684,5.6832668507100115,12.584027631238092,8.792132789024688,18.435635195876362,17.202220890897586,14.655395370973272,18.023863101715442,13.545049287205485,17.977408746375975,5.55493847298301,10.84894721234695,14.857457272601529,5.234541466147172,1.7679475473027977,13.431662870986544,11.483844655041638,9.819930187684715,19.763824924096532,8.794164878287297,14.372736315844465,14.73645227294183,7.572706000846851,17.246018085903074,15.53079759756063,9.50072105165134,13.159082265767086,10.681854681805362,18.798984417536733,9.697077348992073,10.545070345918035]",,,,,,,,,,,,9.182185749523341e-08,False,0.07141366717405617
