recording,arm,seed,learning_rate,horizon,status,standardized_rmse,physical_rmse_deg,standardized_sse,scalars,windows,per_joint_rmse_deg,error
recording_2021_12_15_22H_10M.mat,householder12,8102,0.001,64,PASS,0.6796822224911936,19.194874091937233,3902.7050183241618,8448,22,"[18.868485750271642, 5.917162890592343, 13.585835966734148, 32.94396665490536, 19.464410967596674, 13.072237951472244]",null
recording_2021_12_15_22H_10M.mat,householder12,8102,0.001,128,PASS,0.7671779535709509,22.719896303942843,9944.343762275992,16896,22,"[18.24369210436988, 6.033616884748873, 14.478547152074796, 40.40292994839253, 23.02791825123465, 18.85776230164666]",null
recording_2021_12_15_22H_10M.mat,householder12,8102,0.003,64,PASS,0.737503584177503,20.569568933908606,4594.964661827555,8448,22,"[18.759248117483455, 6.1421338511195, 13.662236241184495, 33.16444656570348, 24.464129219005756, 16.24736794126932]",null
recording_2021_12_15_22H_10M.mat,householder12,8102,0.003,128,PASS,0.7877065430820224,23.02987383018933,10483.65708004843,16896,22,"[19.03652955834657, 5.879456939914667, 14.624972087398369, 38.484536853141215, 25.15609740616188, 21.389587144361915]",null
recording_2021_12_15_22H_10M.mat,householder12,8103,0.001,64,PASS,0.7092474019788906,20.497324450114036,4249.613298702234,8448,22,"[15.215485677693563, 6.282578298092556, 14.409374659394278, 35.86439081278549, 21.77899951990786, 16.782450258068447]",null
recording_2021_12_15_22H_10M.mat,householder12,8103,0.001,128,PASS,0.8479780204055078,24.610916562617337,12149.351353342898,16896,22,"[19.734645700664636, 6.610417898140189, 17.503676218768618, 41.82114291864541, 26.565471757081333, 20.974233066415664]",null
recording_2021_12_15_22H_10M.mat,householder12,8103,0.003,64,PASS,0.6550797132818744,18.10035882193306,3625.2854310052535,8448,22,"[15.061071752720068, 6.191688427059865, 14.37459986215961, 29.85147003862101, 20.327053873744113, 13.77085854723766]",null
recording_2021_12_15_22H_10M.mat,householder12,8103,0.003,128,PASS,0.7670227656734366,21.97629655310113,9940.321004044192,16896,22,"[17.7923373409388, 6.344896955856688, 15.508285162856522, 36.520878612424205, 24.345598869970598, 19.337295779178902]",null
recording_2021_12_15_22H_10M.mat,householder,8101,0.001,64,PASS,0.6387817865674755,18.116276297982377,3447.1402593436374,8448,22,"[13.513766879222395, 5.799360445190706, 13.766817270079574, 31.200633219729188, 19.941243798690795, 13.866663235658542]",null
recording_2021_12_15_22H_10M.mat,householder,8101,0.001,128,PASS,0.781211472231043,22.520363002324046,10311.482891979773,16896,22,"[17.42796548522797, 6.046401838902708, 15.906060526986401, 36.69960293826373, 25.635005557432528, 21.111381175634232]",null
recording_2021_12_15_22H_10M.mat,dense_bounded,8101,0.001,64,PASS,0.6257227344376631,17.402466199248774,3307.6364884328523,8448,22,"[10.415359473852126, 5.7091965525365405, 13.342345426802693, 29.50420201876438, 21.93022060781677, 12.105769140836372]",null
