baseline_family,candidate_family,contrast,group,normalization_scope,phase,seed,episodes,normalization_rows,normalization_supported_episodes,rows,supported_episodes,weight_mass,cell,cell_statistics.baseline.agreement,cell_statistics.baseline.legal_centered_mse,cell_statistics.baseline.near_mixed_wrong_mass,cell_statistics.baseline.near_no_best_mass,cell_statistics.baseline.pair_mse_best_best,cell_statistics.baseline.pair_mse_best_rest,cell_statistics.baseline.pair_mse_rest_rest,cell_statistics.baseline.raw_gap,cell_statistics.candidate.agreement,cell_statistics.candidate.legal_centered_mse,cell_statistics.candidate.near_mixed_wrong_mass,cell_statistics.candidate.near_no_best_mass,cell_statistics.candidate.pair_mse_best_best,cell_statistics.candidate.pair_mse_best_rest,cell_statistics.candidate.pair_mse_rest_rest,cell_statistics.candidate.raw_gap,cell_statistics.delta.agreement,cell_statistics.delta.legal_centered_mse,cell_statistics.delta.near_mixed_wrong_mass,cell_statistics.delta.near_no_best_mass,cell_statistics.delta.pair_mse_best_best,cell_statistics.delta.pair_mse_best_rest,cell_statistics.delta.pair_mse_rest_rest,cell_statistics.delta.raw_gap,cell_statistics.mass,cell_statistics.rows,cell_statistics.teacher_margin.conditional_mean,cell_statistics.teacher_margin.contribution,cell_statistics.teacher_margin.mass,cell_statistics.teacher_margin.rows
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda3/case4,full,initial,285000001,3,1691,3,9,3,0.0854990279851306,WW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda3/case5,full,initial,285000001,3,24,3,9,3,0.7222222222222222,CC,0.48148148148148145,0.015116355558225896,0.0,0.0,0.0010222789764192705,0.005929170203979049,0.008164906377827576,0.0,0.48148148148148145,0.005554807102709203,0.0,0.0,4.903138794479336e-05,0.002900285261177858,0.002605490453586552,0.0,0.0,-0.009561548455516693,0.0,0.0,-0.000973247588474477,-0.0030288849428011916,-0.005559415924241025,0.0,0.48148148148148145,6,0.6377657376802884,0.3070723922164352,0.48148148148148145,6
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda3/case5,full,initial,285000001,3,24,3,9,3,0.7222222222222222,CW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda3/case5,full,initial,285000001,3,24,3,9,3,0.7222222222222222,WC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda3/case5,full,initial,285000001,3,24,3,9,3,0.7222222222222222,WW,0.0,0.029400265162913095,0.0,0.24074074074074073,0.00012674997538889934,0.027641649001339974,0.0016318661861842226,0.11680468806514033,0.0,0.021459817173136057,0.0,0.24074074074074073,2.093243792884365e-06,0.01544473579269097,0.006012988136652203,0.11680468806514033,0.0,-0.007940447989777036,0.0,0.0,-0.00012465673159601498,-0.012196913208649003,0.00438112195046798,0.0,0.24074074074074073,3,0.4851887042705829,0.11680468806514033,0.24074074074074073,3
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4,full,initial,285000001,18,3526,16,44,16,0.27854088432897134,CC,0.21576441402223462,0.00385579788023909,0.0,0.0,0.00024048825332224203,0.002672375355552825,0.0009429342713640235,0.0,0.21576441402223462,0.0033987297902249285,0.0,0.0,0.00012569235745924217,0.001989958760902699,0.0012830786718629875,0.0,0.0,-0.0004570680900141614,0.0,0.0,-0.00011479589586299986,-0.0006824165946501257,0.0003401444004989641,0.0,0.21576441402223462,27,0.26086854740267246,0.056286149267169155,0.21576441402223462,27
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4,full,initial,285000001,18,3526,16,44,16,0.27854088432897134,CW,0.0033018285518554365,1.9780502041445624e-05,0.0,0.0,0.0,1.4608878240616261e-05,5.171623800829365e-06,0.0,0.0,8.137134923115448e-05,0.0,0.0033018285518554365,0.0,2.049964979992731e-05,6.087169943122717e-05,0.0003946603581602567,-0.0033018285518554365,6.159084718970886e-05,0.0,0.0033018285518554365,0.0,5.8907715593110486e-06,5.5700075630397804e-05,0.0003946603581602567,0.0033018285518554365,2,0.11952781677246095,0.0003946603581602567,0.0033018285518554365,2
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4,full,initial,285000001,18,3526,16,44,16,0.27854088432897134,WC,0.0,0.0008863732212542343,0.0,0.0487844611528822,0.0,0.0006617800534483494,0.00022459316780588495,0.007086913340671319,0.0487844611528822,0.00032739241923341515,0.0,0.0,0.0,0.00010752947757219385,0.00021986294166122128,0.0,0.0487844611528822,-0.0005589808020208194,0.0,-0.0487844611528822,0.0,-0.0005542505758761556,-4.7302261446636715e-06,-0.007086913340671319,0.0487844611528822,9,0.12782317565844806,0.006235784747347596,0.0487844611528822,9
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4,full,initial,285000001,18,3526,16,44,16,0.27854088432897134,WW,0.0,0.0004697974502527023,0.0,0.010690180601999076,0.0,0.00028738719451721224,0.00018241025573549003,0.0009718422953872495,0.0,0.0003936104889127495,0.0,0.010690180601999076,0.0,0.0002284061450921493,0.00016520434382060023,0.0009718359976490754,0.0,-7.618696133995277e-05,0.0,0.0,0.0,-5.898104942506294e-05,-1.72059119148898e-05,-6.2977381741693e-09,0.010690180601999076,6,0.09090920955272974,0.0009718358685036606,0.010690180601999076,6
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/analytic,full,initial,285000001,6,115,6,16,6,0.4197619047619048,CC,0.3192857142857143,0.006972038506102135,0.0,0.0,0.0006600317496087254,0.0052499786529269015,0.0010620281035665083,0.0,0.3192857142857143,0.00788115724313601,0.0,0.0,7.5490364747656e-05,0.005004948680543297,0.0028007181978450574,0.0,0.0,0.0009091187370338757,0.0,0.0,-0.0005845413848610694,-0.0002450299723836042,0.001738690094278549,0.0,0.3192857142857143,9,0.44761121874569126,0.14291586769951714,0.3192857142857143,9
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/analytic,full,initial,285000001,6,115,6,16,6,0.4197619047619048,CW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/analytic,full,initial,285000001,6,115,6,16,6,0.4197619047619048,WC,0.0,0.0012551636857257283,0.0,0.08436507936507937,0.0,0.0010816363825899447,0.00017352730313578354,0.008919503650968037,0.08436507936507937,0.00045371712320078336,0.0,0.0,0.0,0.00018146414487050028,0.0002722529783302831,0.0,0.08436507936507937,-0.0008014465625249446,0.0,-0.08436507936507937,0.0,-0.0009001722377194443,9.872567519449958e-05,-0.008919503650968037,0.08436507936507937,5,0.08792159115494363,0.007417512015690879,0.08436507936507937,5
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/analytic,full,initial,285000001,6,115,6,16,6,0.4197619047619048,WW,0.0,0.0001828585719820492,0.0,0.01611111111111111,0.0,9.523441177760912e-05,8.762416020444006e-05,0.0007883347405327691,0.0,7.960436299375336e-05,0.0,0.01611111111111111,0.0,2.3064866821490188e-05,5.653949617226317e-05,0.0007883347405327691,0.0,-0.00010325420898829585,0.0,0.0,0.0,-7.216954495611895e-05,-3.108466403217689e-05,0.0,0.01611111111111111,2,0.048931121826171875,0.0007883347405327691,0.01611111111111111,2
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/neural,full,initial,285000001,6,76,5,15,5,0.20989422084623321,CC,0.12829807361541107,0.0022908528357674,0.0,0.0,3.061338846807713e-05,0.0013752402664433995,0.0008849991808559235,0.0,0.12829807361541107,0.001381819581083228,0.0,0.0,5.994929541232544e-05,0.0004974213990880114,0.0008244488865828911,0.0,0.0,-0.0009090332546841721,0.0,0.0,2.9335906944248316e-05,-0.0008778188673553882,-6.0550294273032355e-05,0.0,0.12829807361541107,9,0.12383055038904742,0.015887221069650875,0.12829807361541107,9
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/neural,full,initial,285000001,6,76,5,15,5,0.20989422084623321,CW,0.00980392156862745,5.873305883596913e-05,0.0,0.0,0.0,4.337726633205902e-05,1.5355792503910113e-05,0.0,0.0,0.00024161106891735436,0.0,0.00980392156862745,0.0,6.0868381161062816e-05,0.00018074268775629152,0.0011718413409064798,-0.00980392156862745,0.00018287801008138522,0.0,0.00980392156862745,0.0,1.7491114829003794e-05,0.00016538689525238143,0.0011718413409064798,0.00980392156862745,1,0.11952781677246094,0.0011718413409064798,0.00980392156862745,1
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/neural,full,initial,285000001,6,76,5,15,5,0.20989422084623321,WC,0.0,0.0014039559780369753,0.0,0.06198830409356725,0.0,0.0009037037777551039,0.0005002522002818713,0.012341236371045922,0.06198830409356725,0.0005284601344994619,0.0,0.0,0.0,0.00014112428784608124,0.00038733584665338075,0.0,0.06198830409356725,-0.0008754958435375133,0.0,-0.06198830409356725,0.0,-0.0007625794899090227,-0.0001129163536284906,-0.012341236371045922,0.06198830409356725,4,0.18212858685907327,0.01128984222635191,0.06198830409356725,4
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/neural,full,initial,285000001,6,76,5,15,5,0.20989422084623321,WW,0.0,0.00012767565532630768,0.0,0.00980392156862745,0.0,4.0673280844149465e-05,8.70023744821582e-05,0.0002516017240636489,0.0,0.00021035671093560428,0.0,0.00980392156862745,0.0,7.805711956342409e-05,0.0001322995913721802,0.0002515830245672488,0.0,8.26810556092966e-05,0.0,0.0,0.0,3.7383838719274626e-05,4.529721689002199e-05,-1.8699496400141683e-08,0.00980392156862745,1,0.025661468505859375,0.0002515830245672488,0.00980392156862745,1
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/period4_hold,full,initial,285000001,6,3335,5,13,5,0.205966527378776,CC,0.19970945416557848,0.0023045022988477356,0.0,0.0,3.081962188992355e-05,0.0013919071472881734,0.0008817755296696386,0.0,0.19970945416557848,0.0009332125464555476,0.0,0.0,0.0002416374122177451,0.0004675062030767883,0.0002240689311610141,0.0,0.0,-0.001371289752392188,0.0,0.0,0.00021081779032782158,-0.0009244009442113851,-0.0006577065985086244,0.0,0.19970945416557848,9,0.050349939988332065,0.01005535903233943,0.19970945416557848,9
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/period4_hold,full,initial,285000001,6,3335,5,13,5,0.205966527378776,CW,0.00010156408693885842,6.084472883677484e-07,0.0,0.0,0.0,4.4936838978976435e-07,1.5907889857798412e-07,0.0,0.0,2.5029787761090946e-06,0.0,0.00010156408693885842,0.0,6.305682387191151e-07,1.8724105373899793e-06,1.2139733574290161e-05,-0.00010156408693885842,1.894531487741346e-06,0.0,0.00010156408693885842,0.0,1.811998489293508e-07,1.7133316388119952e-06,1.2139733574290161e-05,0.00010156408693885842,1,0.11952781677246092,1.2139733574290161e-05,0.00010156408693885842,1
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/period4_hold,full,initial,285000001,6,3335,5,13,5,0.205966527378776,WC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/period4_hold,full,initial,285000001,6,3335,5,13,5,0.205966527378776,WW,0.0,0.00109885812344975,0.0,0.006155509126258669,0.0,0.0007262538909298781,0.0003726042325198718,0.001875590421565331,0.0,0.000890870392808891,0.0,0.006155509126258669,0.0,0.0005840964488915335,0.0003067739439173573,0.0018755902278472082,0.0,-0.0002079877306408591,0.0,0.0,0.0,-0.0001421574420383445,-6.58302886025145e-05,-1.9371812236621761e-10,0.006155509126258669,3,0.304701008793882,0.0018755898404109637,0.006155509126258669,3
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/case0,full,initial,285000001,3,123,3,9,3,0.09666666666666666,CC,0.08777777777777777,0.0017679736456557293,0.0,0.0,0.0,0.0011882839735901346,0.0005796896720655949,0.0,0.08777777777777777,0.00023407858610880795,0.0,0.0,0.0,0.00011357682585286157,0.00012050176025594636,0.0,0.0,-0.0015338950595469214,0.0,0.0,0.0,-0.001074707147737273,-0.00045918791180964846,0.0,0.08777777777777777,7,0.056359109999258306,0.004947077433268229,0.08777777777777777,7
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/case0,full,initial,285000001,3,123,3,9,3,0.09666666666666666,CW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/case0,full,initial,285000001,3,123,3,9,3,0.09666666666666666,WC,0.0,5.999196956205802e-05,0.0,0.0044444444444444444,0.0,5.110271321124552e-05,8.889256350812503e-06,0.00042271931966145833,0.0044444444444444444,1.7655492297813503e-05,0.0,0.0,0.0,4.476463388224753e-06,1.317902890958875e-05,0.0,0.0044444444444444444,-4.2336477264244526e-05,0.0,-0.0044444444444444444,0.0,-4.662624982302077e-05,4.289772558776248e-06,-0.00042271931966145833,0.0044444444444444444,1,0.09511184692382812,0.00042271931966145833,0.0044444444444444444,1
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/case0,full,initial,285000001,3,123,3,9,3,0.09666666666666666,WW,0.0,5.0443743995048056e-05,0.0,0.0044444444444444444,0.0,2.627156186968528e-05,2.4172182125362776e-05,0.0002174716525607639,0.0,2.195982427413886e-05,0.0,0.0044444444444444444,0.0,6.362721881790396e-06,1.5597102392348462e-05,0.0002174716525607639,0.0,-2.8483919720909195e-05,0.0,0.0,0.0,-1.9908839987894884e-05,-8.575079733014316e-06,0.0,0.0044444444444444444,1,0.048931121826171875,0.0002174716525607639,0.0044444444444444444,1
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/case1,full,initial,285000001,3,62,3,9,3,0.1550125313283208,CC,0.08579782790309105,0.0012137325294248173,0.0,0.0,1.6354575496907707e-05,0.0007547974172743659,0.00044258053665354374,0.0,0.08579782790309105,0.000608148656822486,0.0,0.0,9.249013112350663e-05,0.0003072473827039898,0.00020841114299498958,0.0,0.0,-0.0006055838726023312,0.0,0.0,7.613555562659895e-05,-0.00044755003457037603,-0.0002341693936585542,0.0,0.08579782790309105,5,0.11635317240624952,0.00998284946209008,0.08579782790309105,5
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/case1,full,initial,285000001,3,62,3,9,3,0.1550125313283208,CW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/case1,full,initial,285000001,3,62,3,9,3,0.1550125313283208,WC,0.0,0.0008761027549019019,0.0,0.05730994152046783,0.0,0.0007855940937548568,9.050866114704516e-05,0.007920491625691018,0.05730994152046783,0.0002481160919045823,0.0,0.0,0.0,9.39905652395862e-05,0.0001541255266649961,0.0,0.05730994152046783,-0.0006279866629973196,0.0,-0.05730994152046783,0.0,-0.0006916035285152704,6.361686551795094e-05,-0.007920491625691018,0.05730994152046783,3,0.13820449673399635,0.007920491625691018,0.05730994152046783,3
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/case1,full,initial,285000001,3,62,3,9,3,0.1550125313283208,WW,0.0,0.0021909362402918,0.0,0.011904761904761904,0.0,0.0014481134812578081,0.0007428227590339918,0.003730387914748419,0.0,0.0017734788375383644,0.0,0.011904761904761904,0.0,0.001164635299980026,0.0006088435375583382,0.003730387914748419,0.0,-0.0004174574027534358,0.0,0.0,0.0,-0.00028347818127778205,-0.00013397922147565357,0.0,0.011904761904761904,1,0.3133525848388672,0.003730387914748419,0.011904761904761904,1
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/case2,full,initial,285000001,3,5,1,3,1,0.19999999999999998,CC,0.13333333333333333,0.006864005102302902,0.0,0.0,0.0,0.0056655272005893195,0.001198477901713583,0.0,0.13333333333333333,0.007828181475205535,0.0,0.0,0.0,0.005396233122629231,0.002431948352576304,0.0,0.0,0.000964176372902633,0.0,0.0,0.0,-0.0002692940779600884,0.0012334704508627208,0.0,0.13333333333333333,2,0.7690696716308594,0.10254262288411459,0.13333333333333333,2
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/case2,full,initial,285000001,3,5,1,3,1,0.19999999999999998,CW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/case2,full,initial,285000001,3,5,1,3,1,0.19999999999999998,WC,0.0,0.001036855683783718,0.0,0.06666666666666667,0.0,0.0008630648562037397,0.0001737908275799782,6.357828776041667e-08,0.06666666666666667,0.0002889314893612512,0.0,0.0,0.0,0.00019263208422065268,9.629940514059854e-05,0.0,0.06666666666666667,-0.0007479241944224668,0.0,-0.06666666666666667,0.0,-0.0006704327719830872,-7.749142243937965e-05,-6.357828776041667e-08,0.06666666666666667,1,9.5367431640625e-07,6.357828776041667e-08,0.06666666666666667,1
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/case2,full,initial,285000001,3,5,1,3,1,0.19999999999999998,WW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/case3,full,initial,285000001,3,1670,3,9,3,0.14276624726673118,CC,0.04758874908891039,0.0005566789842934421,0.0,0.0,5.410277082511615e-05,0.0004089239990637458,9.365221440458025e-05,0.0,0.04758874908891039,0.00027525870093115753,0.0,0.0,5.3020202458171075e-05,0.00014041130558870336,8.18271928842831e-05,0.0,0.0,-0.00028142028336228464,0.0,0.0,-1.0825683669450768e-06,-0.0002685126934750424,-1.1825021520297142e-05,0.0,0.04758874908891039,3,0.10838335063690806,0.005157828078875214,0.04758874908891039,3
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/case3,full,initial,285000001,3,1670,3,9,3,0.14276624726673118,CW,0.01981097131113262,0.00011868301224867376,0.0,0.0,0.0,8.765326944369757e-05,3.102974280497619e-05,0.0,0.0,0.00048822809538692693,0.0,0.01981097131113262,0.0,0.00012299789879956387,0.000365230196587363,0.00236796214896154,-0.01981097131113262,0.00036954508313825316,0.0,0.01981097131113262,0.0,3.534462935586629e-05,0.0003342004537823868,0.00236796214896154,0.01981097131113262,2,0.11952781677246094,0.00236796214896154,0.01981097131113262,2
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/case3,full,initial,285000001,3,1670,3,9,3,0.14276624726673118,WC,0.0,0.0003749498097628627,0.0,0.027777777777777776,0.0,0.00031939195757028455,5.555785219257814e-05,0.0026419957478841147,0.027777777777777776,0.0001103468268613344,0.0,0.0,0.0,2.797789617640471e-05,8.23689306849297e-05,0.0,0.027777777777777776,-0.00026460298290152825,0.0,-0.027777777777777776,0.0,-0.0002914140613938798,2.6811078492351556e-05,-0.0026419957478841147,0.027777777777777776,1,0.09511184692382814,0.0026419957478841147,0.027777777777777776,1
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/case3,full,initial,285000001,3,1670,3,9,3,0.14276624726673118,WW,0.0,0.0005732700319386032,0.0,0.04758874908891039,0.0,0.00024638653607870765,0.00032688349585989555,0.0018676142313049328,0.0,0.0005623207197892142,0.0,0.04758874908891039,0.0,0.00019749852210385562,0.0003648221976853586,0.0018675764448758878,0.0,-1.0949312149389046e-05,0.0,0.0,0.0,-4.8888013974852054e-05,3.793870182546304e-05,-3.77864290450158e-08,0.04758874908891039,3,0.03924407513605121,0.0018675764448758878,0.04758874908891039,3
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/case4,full,initial,285000001,3,18,3,7,3,0.5761904761904763,CC,0.49523809523809526,0.006941775477660139,0.0,0.0,0.0005435743384666801,0.004614028121913872,0.0017841730172795864,0.0,0.49523809523809526,0.00294351885122307,0.0,0.0,0.0005616312523811541,0.0019153428255376205,0.00046654477330429516,0.0,0.0,-0.003998256626437068,0.0,0.0,1.8056913914473902e-05,-0.0026986852963762514,-0.001317628243975291,0.0,0.49523809523809526,5,0.1030275454887977,0.05102316538492838,0.49523809523809526,5
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/case4,full,initial,285000001,3,18,3,7,3,0.5761904761904763,CW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/case4,full,initial,285000001,3,18,3,7,3,0.5761904761904763,WC,0.0,0.0013046859035108851,0.0,0.08095238095238096,0.0,0.0011928584267163194,0.00011182747679456607,0.019342318035307383,0.08095238095238096,0.0006128310572039806,0.0,0.0,0.0,0.00015371185974578068,0.0004591191974582,0.0,0.08095238095238096,-0.0006918548463069046,0.0,-0.08095238095238096,0.0,-0.0010391465669705386,0.00034729172066363386,-0.019342318035307383,0.08095238095238096,2,0.17585086822509763,0.014235546475365048,0.08095238095238096,2
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/case4,full,initial,285000001,3,18,3,7,3,0.5761904761904763,WW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/case5,full,initial,285000001,3,1648,3,7,3,0.5006093845216332,CC,0.44485070079219985,0.005790621542097511,0.0,0.0,0.0008288978351447483,0.0034026914208855103,0.0015590322860672525,0.0,0.44485070079219985,0.008503192471058517,0.0,0.0,4.70125587926213e-05,0.004066941103103787,0.004389238809162106,0.0,0.0,0.002712570928961004,0.0,0.0,-0.0007818852763521269,0.0006642496822182767,0.0028302065230948544,0.0,0.44485070079219985,5,0.3688054263319599,0.1640633523597384,0.44485070079219985,5
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/case5,full,initial,285000001,3,1648,3,7,3,0.5006093845216332,CW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/case5,full,initial,285000001,3,1648,3,7,3,0.5006093845216332,WC,0.0,0.0016656532060039808,0.0,0.05555555555555555,0.0,0.0007586682732336511,0.0009069849327703297,0.01219389173719618,0.05555555555555555,0.0006864735577715287,0.0,0.0,0.0,0.00017238799666251402,0.0005140855611090147,0.0,0.05555555555555555,-0.000979179648232452,0.0,-0.05555555555555555,0.0,-0.000586280276571137,-0.000392899371661315,-0.01219389173719618,0.05555555555555555,1,0.21949005126953125,0.01219389173719618,0.05555555555555555,1
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,lambda4/case5,full,initial,285000001,3,1648,3,7,3,0.5006093845216332,WW,0.0,4.134685290762326e-06,0.0,0.00020312817387771684,0.0,3.551587897072251e-06,5.830973936900746e-07,1.55799737093823e-05,0.0,3.9035518747797005e-06,0.0,0.00020312817387771684,0.0,1.9403265872235924e-06,1.963225287556108e-06,1.55799737093823e-05,0.0,-2.311334159826254e-07,0.0,0.0,0.0,-1.6112613098486585e-06,1.3801278938660334e-06,0.0,0.00020312817387771684,1,0.07669639587402344,1.5579198836892837e-05,0.00020312817387771684,1
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,overall,full,postcorrection,285000001,36,10333,34,10237,29,0.640248954503007,CC,0.3577843906725665,0.035882005289428975,0.0,0.0,1.1618365540733699e-06,0.014562695503954174,0.021318147948920726,0.0,0.3577843906725665,0.034606316825441664,0.0,0.0,4.425940982202108e-06,0.01456762603333445,0.020034264851125014,0.0,0.0,-0.0012756884639873079,0.0,0.0,3.264104428128738e-06,4.930529380278541e-06,-0.0012838830977957149,0.0,0.3577843906725665,5706,0.6066115933504744,0.2170361593018142,0.3577843906725665,5706
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,overall,full,postcorrection,285000001,36,10333,34,10237,29,0.640248954503007,CW,0.06945892174098994,0.007977667311833503,0.0,0.0,8.003024544762687e-07,0.004946454438138518,0.0030304125712405077,0.0,0.0,0.010924071783661924,0.0,0.06945892174098994,8.521545521509329e-08,0.00802684147649457,0.00289714509171214,0.030599355472983827,-0.06945892174098994,0.002946404471828422,0.0,0.06945892174098994,-7.150869992611754e-07,0.0030803870383560514,-0.0001332674795283675,0.030599355472983827,0.06945892174098994,794,0.36667324698969833,0.025468728367172132,0.06945892174098994,794
innovation_shared_mse,innovation_separate_mse,innovation.shared_mse_to_separate_mse,overall,full,postcorrection,285000001,36,10333,34,10237,29,0.640248954503007,WC,0.0,0.005473040508757748,0.0,0.04855407758616273,1.0740745691442716e-05,0.003176335199186139,0.002285964563880166,0.021765499840624775,0.04855407758616273,0.0030055621960062458,0.0,0.0,4.475601333326014e-06,0.0015586608358589605,0.0014424257588139594,0.0,0.04855407758616273,-0.002467478312751502,0.0,-0.04855407758616273,-6.2651443581167005e-06,-0.0016176743633271786,-0.0008435388050662066,-0.021765499840624775,0.04855407758616273,259,0.31202560574909854,0.015150115470411155,0.04855407758616273,259
